1263977550	20240919	202409	2024	2024.7096	BUS	INDUSTRY						BUS			MNCUSA	WELLS FARGO	USA					MNC			1	070	070	07	2	7.0	10	1	10	-0.15898251192368	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	4	Blackrock, Nova Scotia, Canada	CA	CA07	12626	45.3167	-60.95	-561321	20250919024500	https://itbrief.co.nz/story/banks-accelerate-shift-from-ai-research-to-practical-deployment
1263978510	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			0	173	173	17	4	-5.0	3	1	3	-6.66666666666667	3	San Luis Obispo County, California, United States	US	USCA	CA079	35.3666	-120.534	277304	3	San Luis Obispo County, California, United States	US	USCA		35.3666	-120.534	277304	2	California, United States	US	USCA		36.17	-119.746	CA	20250919024500	https://keyt.com/news/san-luis-obispo-county/2025/09/18/ryan-james-johnson-convicted-of-felony-dui-while-on-drugs-and-other-charges-thursday/
1263978511	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			0	173	173	17	4	-5.0	2	1	2	-6.66666666666667	3	San Luis Obispo County, California, United States	US	USCA	CA079	35.3666	-120.534	277304	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250919024500	https://keyt.com/news/san-luis-obispo-county/2025/09/18/ryan-james-johnson-convicted-of-felony-dui-while-on-drugs-and-other-charges-thursday/
1263978512	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								IGOUNOLEG	THE UN		UNO				IGO	LEG		0	040	040	04	1	1.0	2	1	2	-3.15533980582524	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919024500	https://www.miragenews.com/world-leaders-convene-at-un-for-unga80-1536817/
1263978513	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								IGOUNOLEG	THE UN		UNO				IGO	LEG		0	040	040	04	1	1.0	3	1	3	-3.15533980582524	1	United States	US	US		39.828175	-98.5795	US	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919024500	https://www.miragenews.com/world-leaders-convene-at-un-for-unga80-1536817/
1263978514	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	051	051	05	1	3.4	1	1	1	-5.46218487394958	1	United States	US	US		39.828175	-98.5795	US	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919024500	https://www.thehindu.com/society/gen-z-protests-nepal-anti-government-global-youth-anger-politics-change/article70056541.ece
1263978515	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	051	051	05	1	3.4	1	1	1	-5.46218487394958	1	United States	US	US		39.828175	-98.5795	US	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	1	United Kingdom	UK	UK		54	-4	UK	20250919024500	https://www.thehindu.com/society/gen-z-protests-nepal-anti-government-global-youth-anger-politics-change/article70056541.ece
1263978516	20250919	202509	2025	2025.7096	USA	AMERICAN	USA								ISR	TEL AVIV	ISR								0	141	141	14	3	-6.5	2	1	2	-3.52459016393442	1	Russia	RS	RS		60	100	RS	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919024500	https://www.jewishpress.com/indepth/columns/is-it-prophecy-or-logic/2025/09/19/
1263978517	20250919	202509	2025	2025.7096	USA	AMERICAN	USA								ISR	TEL AVIV	ISR								0	141	141	14	3	-6.5	8	1	8	-3.52459016393442	1	United States	US	US		39.828175	-98.5795	US	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20250919024500	https://www.jewishpress.com/indepth/columns/is-it-prophecy-or-logic/2025/09/19/
1263978518	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								JUD	ADVOCATE						JUD			0	010	010	01	1	0.0	4	1	4	-1.19940029985007	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	3	Memphis, Tennessee, United States	US	USTN	TN157	35.1495	-90.049	1326388	20250919024500	https://www.wknofm.org/behind-the-headlines-0/2025-09-18/bth-national-guard-in-memphis-school-closure-plans-and-les-smiths-legacy
1263978519	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								JUD	DISTRICT COURT						JUD			0	013	013	01	1	0.4	2	1	2	-6.40608034744842	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250919024500	https://highlandcountypress.com/headlines/ohio-abortion-regulations-appeal-attorneys-state-and-womens-health-clinics-make-arguments
1263978520	20250919	202509	2025	2025.7096	USA	OHIO	USA								JUD	ATTORNEY						JUD			1	020	020	02	1	3.0	2	1	2	-6.40608034744842	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20250919024500	https://highlandcountypress.com/headlines/ohio-abortion-regulations-appeal-attorneys-state-and-womens-health-clinics-make-arguments
1263978521	20250919	202509	2025	2025.7096	USA	OHIO	USA								JUD	ATTORNEY						JUD			1	020	020	02	1	3.0	3	1	3	-6.40608034744842	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250919024500	https://highlandcountypress.com/headlines/ohio-abortion-regulations-appeal-attorneys-state-and-womens-health-clinics-make-arguments
1263978522	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	1721	172	17	4	-5.0	2	1	2	-3.6231884057971	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919024500	https://kvia.com/news/2025/09/18/suspension-of-jimmy-kimmel-raises-freedom-of-speech-concerns-among-el-pasoans/
1263978523	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	2	1	2	-6.66666666666667	3	San Luis Obispo County, California, United States	US	USCA	CA079	35.3666	-120.534	277304	3	San Luis Obispo County, California, United States	US	USCA		35.3666	-120.534	277304	3	San Luis Obispo County, California, United States	US	USCA		35.3666	-120.534	277304	20250919024500	https://keyt.com/news/san-luis-obispo-county/2025/09/18/ryan-james-johnson-convicted-of-felony-dui-while-on-drugs-and-other-charges-thursday/
1263978524	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								JUD	JUDGE						JUD			0	180	180	18	4	-9.0	2	1	2	-4.83558994197292	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://www.kptv.com/2025/09/19/driver-appears-court-family-grieves-vancouver-man-killed-hopes-childs-recovery/
1263978525	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								JUD	SUPREME COURT						JUD			1	190	190	19	4	-10.0	2	1	2	-6.40608034744842	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20250919024500	https://highlandcountypress.com/headlines/ohio-abortion-regulations-appeal-attorneys-state-and-womens-health-clinics-make-arguments
1263978526	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								JUD	SUPREME COURT						JUD			1	190	190	19	4	-10.0	2	1	2	-6.40608034744842	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250919024500	https://highlandcountypress.com/headlines/ohio-abortion-regulations-appeal-attorneys-state-and-womens-health-clinics-make-arguments
1263978527	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								KOR	SEOUL	KOR								1	043	043	04	1	2.8	2	1	2	1.97628458498023	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://www.koreaherald.com/article/10579171
1263978528	20250919	202509	2025	2025.7096	USA	MILWAUKEE	USA								LAB	WORKER						LAB			1	190	190	19	4	-10.0	3	1	3	-4.36241610738255	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250919024500	https://www.foxnews.com/us/wisconsin-pizza-factory-worker-crushed-death-robotic-machine-horrific-industrial-accident
1263978529	20250919	202509	2025	2025.7096	USA	KANSAS	USA								LABGOVEDU	EMPLOYEE						LAB	GOV	EDU	1	186	186	18	4	-10.0	4	1	4	-5.14705882352941	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250919024500	https://www.thecollegefix.com/kansas-dept-of-ed-official-fired-after-calling-charlie-kirks-murder-well-deserved/
1263978530	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	010	010	01	1	0.0	4	1	4	-6.40608034744842	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20250919024500	https://highlandcountypress.com/headlines/ohio-abortion-regulations-appeal-attorneys-state-and-womens-health-clinics-make-arguments
1263978531	20250919	202509	2025	2025.7096	USA	IOWA	USA								LEG	DELEGATE						LEG			0	051	051	05	1	3.4	2	1	2	0.84084084084084	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250919024500	https://www.spencerdailyreporter.com/articles/news-spencerreporter-2/the-political-roller-coaster/
1263978532	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	081	081	08	2	5.0	4	1	4	-3.1465093411996	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919024500	https://www.dailymail.co.uk/news/article-15112481/texas-ken-paxton-taxpayer-funds-mistress-trips-john-cornyn.html
1263978533	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	120	120	12	3	-4.0	4	1	4	0.84084084084084	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250919024500	https://www.spencerdailyreporter.com/articles/news-spencerreporter-2/the-political-roller-coaster/
1263978534	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	172	172	17	4	-5.0	2	1	2	-6.40608034744842	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20250919024500	https://highlandcountypress.com/headlines/ohio-abortion-regulations-appeal-attorneys-state-and-womens-health-clinics-make-arguments
1263978535	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	172	172	17	4	-5.0	2	1	2	-6.40608034744842	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20250919024500	https://highlandcountypress.com/headlines/ohio-abortion-regulations-appeal-attorneys-state-and-womens-health-clinics-make-arguments
1263978536	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			1	172	172	17	4	-5.0	4	1	4	-0.37453183520599	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://www.wgrz.com/article/news/politics/gillibrand-introduces-bill-banning-stock-trading-for-senior-government-officials/71-abc183b1-fbd9-4ac7-abe6-d5d99e2f9331
1263978537	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MED	MEDIA						MED			0	013	013	01	1	0.4	2	1	2	-2.52252252252252	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250919024500	https://www.thedailybeast.com/pentagon-mulls-charlie-kirk-themed-military-recruitment-campaign/
1263978538	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MED	PUBLICATION						MED			0	020	020	02	1	3.0	2	1	2	-3.1465093411996	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	State Of Texas, Texas, United States	US	USTX		31.2504	-99.2506	1779801	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919024500	https://www.dailymail.co.uk/news/article-15112481/texas-ken-paxton-taxpayer-funds-mistress-trips-john-cornyn.html
1263978539	20250919	202509	2025	2025.7096	USA	NEW ORLEANS	USA								MED	MEDIA						MED			0	040	040	04	1	1.0	6	1	6	-3.1465093411996	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919024500	https://www.dailymail.co.uk/news/article-15112481/texas-ken-paxton-taxpayer-funds-mistress-trips-john-cornyn.html
1263978540	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MED	WEBSITE						MED			0	051	051	05	1	3.4	1	1	1	0.84084084084084	3	Clay County, Iowa, United States	US	USIA	IA041	43.0833	-95.1503	465625	3	Clay County, Iowa, United States	US	USIA		43.0833	-95.1503	465625	3	Clay County, Iowa, United States	US	USIA		43.0833	-95.1503	465625	20250919024500	https://www.spencerdailyreporter.com/articles/news-spencerreporter-2/the-political-roller-coaster/
1263978541	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MED	WEBSITE						MED			0	051	051	05	1	3.4	1	1	1	0.84084084084084	3	Clay County, Iowa, United States	US	USIA	IA041	43.0833	-95.1503	465625	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250919024500	https://www.spencerdailyreporter.com/articles/news-spencerreporter-2/the-political-roller-coaster/
1263978542	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MED	PUBLICATION						MED			0	124	124	12	3	-4.0	2	1	2	-3.1465093411996	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	State Of Texas, Texas, United States	US	USTX		31.2504	-99.2506	1779801	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919024500	https://www.dailymail.co.uk/news/article-15112481/texas-ken-paxton-taxpayer-funds-mistress-trips-john-cornyn.html
1263978543	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MED	PUBLICATION						MED			0	124	124	12	3	-4.0	2	1	2	-3.1465093411996	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919024500	https://www.dailymail.co.uk/news/article-15112481/texas-ken-paxton-taxpayer-funds-mistress-trips-john-cornyn.html
1263978544	20250919	202509	2025	2025.7096	USA	WASHINGTON	USA								MEX	MEXICO	MEX								0	100	100	10	3	-5.0	1	1	1	1.26811594202899	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250919024500	https://www.thehindu.com/news/international/canada-mexico-vow-closer-ties-ahead-of-trade-pact-review-with-us/article70068469.ece
1263978545	20250919	202509	2025	2025.7096	USA	WASHINGTON	USA								MEX	MEXICO	MEX								0	100	100	10	3	-5.0	1	1	1	1.26811594202899	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919024500	https://www.thehindu.com/news/international/canada-mexico-vow-closer-ties-ahead-of-trade-pact-review-with-us/article70068469.ece
1263978546	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MNCUSA	DISNEY	USA					MNC			1	011	011	01	1	-0.1	2	1	2	-5.47945205479452	1	United Kingdom	UK	UK		54	-4	UK	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250919024500	https://www.chicagotribune.com/2025/09/18/jimmy-kimmel-show-suspension-explainer/
1263978547	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MNCUSA	DISNEY	USA					MNC			1	011	011	01	1	-0.1	2	1	2	-5.47945205479452	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250919024500	https://www.chicagotribune.com/2025/09/18/jimmy-kimmel-show-suspension-explainer/
1263978548	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MNCUSAMED	COMCAST	USA					MNC	MED		0	042	042	04	1	1.9	4	1	4	-5.25547445255475	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919024500	https://www.sbs.com.au/news/article/trumps-new-warning-to-us-broadcasters-amid-mounting-criticism-over-kimmel-suspension/ifnvfceto
1263978549	20250919	202509	2025	2025.7096	USA	TEXAS	USA								NGA	NIGERIAN	NGA								1	042	042	04	1	1.9	6	1	6	0	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20250919024500	https://baptistnews.com/page/3280/
1263978550	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								NGA	NIGERIA	NGA								1	042	042	04	1	1.9	1	1	1	0	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Nigeria	NI	NI		10	8	NI	20250919024500	https://baptistnews.com/page/3280/
1263978551	20250919	202509	2025	2025.7096	USA	DETROIT	USA								NGOBGDDEV	BRAC	BGD					NGO	DEV		0	071	071	07	2	7.4	10	1	10	-3.44827586206896	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20250919024500	https://timesofindia.indiatimes.com/education/news/a-freeze-that-shook-americas-schools-how-federal-funding-chaos-left-districts-reeling/articleshow/123987970.cms
1263978552	20250919	202509	2025	2025.7096	USA	PORTLAND	USA								OPP	DETAINEE						OPP			1	173	173	17	4	-5.0	8	1	8	-1.35135135135135	3	City Of Portland, Oregon, United States	US	USOR	OR051	45.5374	-122.65	2411471	3	City Of Portland, Oregon, United States	US	USOR		45.5374	-122.65	2411471	3	City Of Portland, Oregon, United States	US	USOR		45.5374	-122.65	2411471	20250919024500	https://kcby.com/news/local/portland-ice-facility-held-detainee-for-47-days-permit-allows-max-12-hours-records-immigration-customs-oregon-city-republicans-democrats-trump
