1269509308	20241019	202410	2024	2024.7918	CHN	CHINA	CHN								PAK	PAKISTAN	PAK								1	045	045	04	1	5.0	10	1	10	1.40845070422535	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	4	Qingzhou, Guangdong, China	CH	CH30	13041	24.3563	114.803	6026703	20251019200000	https://www.globaltimes.cn/page/202510/1346002.shtml
1269510089	20251019	202510	2025	2025.7918	USA	CHICAGO	USA								GOV	PRESIDENT						GOV			1	071	071	07	2	7.4	4	1	4	-2.68714011516315	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Springfield, Illinois, United States	US	USIL	IL167	39.8017	-89.6437	426595	20251019200000	https://www.yahoo.com/news/articles/ctu-stacy-davis-gates-elected-185200126.html
1269510090	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	071	071	07	2	7.4	1	1	1	-2.68714011516315	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20251019200000	https://www.yahoo.com/news/articles/ctu-stacy-davis-gates-elected-185200126.html
1269510091	20251019	202510	2025	2025.7918	USA	AMERICAN	USA								GOV	KING						GOV			1	141	141	14	3	-6.5	10	1	10	-1.5625	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251019200000	https://www.kawc.org/podcast/arizona-edition/2025-10-19/arizona-edition-no-kings-awc-president-corr-retiring
1269510092	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			1	173	173	17	4	-5.0	4	1	4	-5.83333333333334	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20251019200000	https://www.ummid.com/news/2025/october/19-10-2025/why-americans-are-protesting.html
1269510093	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								GOVLEG	FINANCE MINIST						GOV	LEG		0	015	015	01	1	0.0	1	1	1	1.51515151515152	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Turkey	TU	TU		39.059012	34.911546	TU	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251019200000	https://thefrontierpost.com/pakistan-says-imf-cannot-impose-conditions-against-national-interest/
1269510094	20251019	202510	2025	2025.7918	USA	WASHINGTON	USA								GOVLEG	FINANCE MINIST						GOV	LEG		0	015	015	01	1	0.0	4	1	4	1.51515151515152	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Reko Diq, Balochistan, Pakistan	PK	PK02	23614	28.9764	62.4345	6044681	20251019200000	https://thefrontierpost.com/pakistan-says-imf-cannot-impose-conditions-against-national-interest/
1269510095	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								HLH	DOCTOR						HLH			1	043	043	04	1	2.8	2	1	2	3.58851674641149	3	Hollyoaks, Maryland, United States	US	USMD	MD041	38.7196	-76.0572	592777	3	Hollyoaks, Maryland, United States	US	USMD	MD041	38.7196	-76.0572	592777	3	Hollyoaks, Maryland, United States	US	USMD	MD041	38.7196	-76.0572	592777	20251019200000	https://www.liverpoolecho.co.uk/news/tv/brookside-jacqui-dixon-stars-life-32698649
1269510096	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								HLH	HOSPITAL						HLH			1	046	046	04	1	7.0	4	1	4	1.43027413587604	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251019200000	https://www.slashfilm.com/1999075/peacemaker-ignored-season-1-advice-watch-white-people-dc-universe-story/
1269510097	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								LEG	HOUSE SPEAKER						LEG			1	010	010	01	1	0.0	1	1	1	0.26385224274407	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20251019200000	https://www.coladaily.com/communities/thousands-gather-for-columbia-no-kings-protest/article_8fe5f28c-4470-4267-85a5-b0e1fef6bf6f.html
1269510098	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	020	020	02	1	3.0	3	1	3	-2.68714011516315	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251019200000	https://www.yahoo.com/news/articles/ctu-stacy-davis-gates-elected-185200126.html
1269510099	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			1	130	130	13	3	-4.4	2	1	2	-12.6865671641791	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://www.dailyfreeman.com/2025/10/19/dutchess-county-man-threatened-to-kill-congress-member-police-say/
1269510100	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								LEG	CONGRESS						LEG			1	138	138	13	3	-7.0	2	1	2	-12.6865671641791	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://www.dailyfreeman.com/2025/10/19/dutchess-county-man-threatened-to-kill-congress-member-police-say/
1269510101	20251019	202510	2025	2025.7918	USA	RALEIGH	USA								LEG	SENATOR						LEG			1	173	173	17	4	-5.0	2	1	2	-9.62962962962963	3	Pamlico County, North Carolina, United States	US	USNC	NC137	35.1335	-76.7496	1023355	3	Pamlico County, North Carolina, United States	US	USNC		35.1335	-76.7496	1023355	3	Pamlico County, North Carolina, United States	US	USNC		35.1335	-76.7496	1023355	20251019200000	https://www.wral.com/news/local/nc-senator-norman-sanderson-arrested-dwi-raleigh-october-2025/
1269510102	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								MED	NEWSPAPER						MED			0	013	013	01	1	0.4	2	1	2	-5.52416823603264	3	Independence Rock, Wyoming, United States	US	USWY	WY025	42.4941	-107.133	1589867	3	University Of Wyoming, Wyoming, United States	US	USWY		41.3119	-105.576	1595843	3	Independence Rock, Wyoming, United States	US	USWY		42.4941	-107.133	1589867	20251019200000	https://cowboystatedaily.com/2025/10/19/haunted-trees-may-hold-echoes-of-violence-from-murders-beneath-their-branches/
1269510103	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								MED	NEWSPAPER						MED			0	013	013	01	1	0.4	2	1	2	-5.52416823603264	3	Independence Rock, Wyoming, United States	US	USWY	WY025	42.4941	-107.133	1589867	3	University Of Wyoming, Wyoming, United States	US	USWY		41.3119	-105.576	1595843	3	University Of Wyoming, Wyoming, United States	US	USWY		41.3119	-105.576	1595843	20251019200000	https://cowboystatedaily.com/2025/10/19/haunted-trees-may-hold-echoes-of-violence-from-murders-beneath-their-branches/
1269510104	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								MED	WRITER						MED			0	042	042	04	1	1.9	4	1	4	-2.45726495726496	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://www.slashfilm.com/1994471/why-steve-burns-left-blues-clues-reason/
1269510105	20251019	202510	2025	2025.7918	USA	MONTANA	USA								MIL	AIR FORCE						MIL			0	030	030	03	1	4.0	10	1	10	0	2	Montana, United States	US	USMT		46.9048	-110.326	MT	3	Powell County, Montana, United States	US	USMT		46.8999	-112.968	1720021	3	Powell County, Montana, United States	US	USMT		46.8999	-112.968	1720021	20251019200000	https://www.yahoo.com/news/articles/alabama-pilot-2-daughters-found-193226661.html
1269510106	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								MIL	AIR FORCE						MIL			1	154	154	15	4	-7.2	2	1	2	0	3	Powell County, Montana, United States	US	USMT	MT077	46.8999	-112.968	1720021	3	Malmstrom Air Force Base, Montana, United States	US	USMT		47.5047	-111.189	806434	3	Malmstrom Air Force Base, Montana, United States	US	USMT		47.5047	-111.189	806434	20251019200000	https://www.yahoo.com/news/articles/alabama-pilot-2-daughters-found-193226661.html
1269510107	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								MNCUSA	NETFLIX	USA					MNC			1	084	084	08	2	7.0	4	1	4	-1.92644483362522	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251019200000	https://www.liverpoolecho.co.uk/news/tv/chilling-netflix-horror-series-perfect-32707047
1269510108	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								OPP	ACTIVIST						OPP			1	040	040	04	1	1.0	4	1	4	-1.5625	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20251019200000	https://www.kawc.org/podcast/arizona-edition/2025-10-19/arizona-edition-no-kings-awc-president-corr-retiring
1269510109	20251019	202510	2025	2025.7918	USA	WASHINGTON	USA								PAK	PAKISTAN	PAK								1	100	100	10	3	-5.0	10	1	10	1.51515151515152	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Reko Diq, Balochistan, Pakistan	PK	PK02	23614	28.9764	62.4345	6044681	4	Reko Diq, Balochistan, Pakistan	PK	PK02	23614	28.9764	62.4345	6044681	20251019200000	https://thefrontierpost.com/pakistan-says-imf-cannot-impose-conditions-against-national-interest/
1269510110	20251019	202510	2025	2025.7918	USA	THE US	USA								PSEREB	HAMAS	PSE					REB			1	050	050	05	1	3.5	2	1	2	-7.59493670886076	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251019200000	https://www.yahoo.com/news/articles/israeli-military-says-gaza-ceasefire-192526272.html
1269510111	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	040	040	04	1	1.0	1	1	1	-2.8657616892911	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251019200000	https://www.yahoo.com/news/articles/hes-going-something-trump-says-191909614.html
1269510112	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								UKR	UKRAINE	UKR								0	120	120	12	3	-4.0	1	1	1	-2.91095890410959	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20251019200000	https://redstate.com/wardclark/2025/10/19/trumps-top-negotiator-to-ukraine-give-up-the-donetsk-region-n2195247
1269510113	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			0	051	051	05	1	3.4	1	1	1	0.95573440643864	3	Kennewick, Washington, United States	US	USWA	WA005	46.2112	-119.137	1512347	3	Kennewick, Washington, United States	US	USWA	WA005	46.2112	-119.137	1512347	3	Kennewick, Washington, United States	US	USWA	WA005	46.2112	-119.137	1512347	20251019200000	https://www.yahoo.com/news/articles/trump-didn-t-deserve-nobel-120000866.html
1269510114	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			0	051	051	05	1	3.4	1	1	1	0.95573440643864	3	Kennewick, Washington, United States	US	USWA	WA005	46.2112	-119.137	1512347	3	Richland, Indiana, United States	US	USIN	IN139	39.4975	-85.395	441957	3	Kennewick, Washington, United States	US	USWA	WA005	46.2112	-119.137	1512347	20251019200000	https://www.yahoo.com/news/articles/trump-didn-t-deserve-nobel-120000866.html
1269510115	20251019	202510	2025	2025.7918	USA	TEXAS	USA								USAELI	AMERICAN	USA					ELI			0	012	012	01	1	-0.4	8	1	8	-2.90964777947933	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251019200000	https://www.statesman.com/news/local/article/no-kings-austin-2025-october-21108711.php
1269510116	20251019	202510	2025	2025.7918	USA	TEXAS	USA								USAELI	AMERICAN	USA					ELI			0	043	043	04	1	2.8	8	1	8	-2.90964777947933	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251019200000	https://www.statesman.com/news/local/article/no-kings-austin-2025-october-21108711.php
1269510117	20251019	202510	2025	2025.7918	USA	NEBRASKA	USA								USAGOV	BARACK OBAMA	USA					GOV			0	042	042	04	1	1.9	2	1	2	0.18587360594796	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	3	Jefferson City, Missouri, United States	US	USMO		38.5767	-92.1735	758233	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20251019200000	https://salinapost.com/posts/ffe51b74-d547-4c80-a224-0ab39575d615
1269510118	20251019	202510	2025	2025.7918	USA	NEBRASKA	USA								USAGOV	BARACK OBAMA	USA					GOV			0	042	042	04	1	1.9	2	1	2	0.18587360594796	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20251019200000	https://salinapost.com/posts/ffe51b74-d547-4c80-a224-0ab39575d615
1269510119	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								USALEG	UNITED STATES	USA					LEG			1	010	010	01	1	0.0	1	1	1	0.26385224274407	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20251019200000	https://www.coladaily.com/communities/thousands-gather-for-columbia-no-kings-protest/article_8fe5f28c-4470-4267-85a5-b0e1fef6bf6f.html
1269510120	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								USAMED	REUTERS	USA					MED			1	0231	023	02	1	3.4	4	1	4	-4.63917525773196	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251019200000	https://www.scmp.com/news/world/russia-central-asia/article/3329596/trump-urged-zelensky-cut-deal-putin-or-risk-facing-destruction
1269510121	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								USAMED	REUTERS	USA					MED			1	043	043	04	1	2.8	2	1	2	-3.4274193548387	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	20251019200000	https://www.yahoo.com/news/articles/u-may-ban-chinese-airlines-192500943.html
1269510122	20251019	202510	2025	2025.7918	USA	UNITED STATES	USA								USAMED	REUTERS	USA					MED			1	124	124	12	3	-4.0	4	1	4	-4.63917525773196	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251019200000	https://www.scmp.com/news/world/russia-central-asia/article/3329596/trump-urged-zelensky-cut-deal-putin-or-risk-facing-destruction
1269510123	20251019	202510	2025	2025.7918	USA	MASSACHUSETTS	USA								chy	CHEYENNE			chy						0	010	010	01	1	0.0	2	1	2	-5.52416823603264	3	Granite Mountains, Wyoming, United States	US	USWY	WY013	42.52	-107.602	1589037	3	Granite Mountains, Wyoming, United States	US	USWY		42.52	-107.602	1589037	3	Granite Mountains, Wyoming, United States	US	USWY		42.52	-107.602	1589037	20251019200000	https://cowboystatedaily.com/2025/10/19/haunted-trees-may-hold-echoes-of-violence-from-murders-beneath-their-branches/
1269510124	20251019	202510	2025	2025.7918	USA	MASSACHUSETTS	USA								chy	CHEYENNE			chy						0	010	010	01	1	0.0	1	1	1	-5.52416823603264	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	20251019200000	https://cowboystatedaily.com/2025/10/19/haunted-trees-may-hold-echoes-of-violence-from-murders-beneath-their-branches/
1269510125	20251019	202510	2025	2025.7918	USA	MASSACHUSETTS	USA								chy	CHEYENNE			chy						0	010	010	01	1	0.0	1	1	1	-5.52416823603264	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Cheyenne, Wyoming, United States	US	USWY	WY021	41.14	-104.82	1609077	20251019200000	https://cowboystatedaily.com/2025/10/19/haunted-trees-may-hold-echoes-of-violence-from-murders-beneath-their-branches/
1269510126	20251019	202510	2025	2025.7918	USACOP	UNITED STATES	USA					COP													0	010	010	01	1	0.0	2	1	2	-6.64335664335664	3	Bladensburg, Maryland, United States	US	USMD	MD033	38.9393	-76.9339	597086	0								3	Bladensburg, Maryland, United States	US	USMD	MD033	38.9393	-76.9339	597086	20251019200000	https://www.nbcnewyork.com/news/national-international/11-injured-after-driver-crashes-into-childs-birthday-party-in-maryland/6406942/
1269510127	20251019	202510	2025	2025.7918	USACOP	UNITED STATES	USA					COP			USA	ATLANTA	USA								1	111	111	11	3	-2.0	2	1	2	-7.44336569579288	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20251019200000	https://www.11alive.com/article/news/local/atlanta-news-21-year-old-found-dead-i-75-saturday-night/85-010b5a48-536c-4528-87d5-ed7bd5d8e9db
1269510128	20251019	202510	2025	2025.7918	USACOP	UNITED STATES	USA					COP			USA	ATLANTA	USA								1	190	190	19	4	-10.0	2	1	2	-7.44336569579288	3	Fulton County, Georgia, United States	US	USGA	GA121	33.7668	-84.4499	1694833	3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	3	Fulton County, Georgia, United States	US	USGA		33.7668	-84.4499	1694833	20251019200000	https://www.11alive.com/article/news/local/atlanta-news-21-year-old-found-dead-i-75-saturday-night/85-010b5a48-536c-4528-87d5-ed7bd5d8e9db
1269510129	20251019	202510	2025	2025.7918	USACOP	UNITED STATES	USA					COP			USA	ATLANTA	USA								1	193	193	19	4	-10.0	2	1	2	-7.44336569579288	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20251019200000	https://www.11alive.com/article/news/local/atlanta-news-21-year-old-found-dead-i-75-saturday-night/85-010b5a48-536c-4528-87d5-ed7bd5d8e9db
