1270560284	20241025	202410	2024	2024.8082	CHE	BASEL	CHE								QAT	QATAR	QAT								1	030	030	03	1	4.0	5	1	5	4.91452991452992	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251025001500	https://www.artnews.com/art-news/news/art-basel-discounts-new-galleries-2025-1234758887/
1270561702	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	2	1	2	2.98786181139122	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	20251025001500	https://www.thereporter.com/2025/10/24/garamendi-honors-54-women-of-the-year/
1270561703	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	2	1	2	2.98786181139122	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	3	Vacaville, California, United States	US	USCA	CA095	38.3566	-121.988	277624	3	Vacaville, California, United States	US	USCA	CA095	38.3566	-121.988	277624	20251025001500	https://www.thereporter.com/2025/10/24/garamendi-honors-54-women-of-the-year/
1270561704	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								CVLBUS	VILLAGE						CVL	BUS		0	080	080	08	2	5.0	2	1	2	0.33955857385399	3	King Cove, Alaska, United States	US	USAK	AK013	55.0617	-162.31	1418792	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251025001500	https://alaskapublic.org/news/politics/washington-d-c/2025-10-24/king-cove-officials-say-new-agreement-brings-them-closer-than-ever-to-building-road-to-cold-bay
1270561705	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								ECU	ECUADOR	ECU								1	013	013	01	1	0.4	5	1	5	-4.77164280845262	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	20251025001500	https://us.cnn.com/2025/10/24/americas/noboa-ecuador-poison-chocolate-jam-intl-latam
1270561706	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								ECU	ECUADOR	ECU								1	013	013	01	1	0.4	1	1	1	-4.77164280845262	1	Mexico	MX	MX		23	-102	MX	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	4	Quito, Pichincha, Ecuador	EC	EC18	18585	-0.216667	-78.5	-932573	20251025001500	https://us.cnn.com/2025/10/24/americas/noboa-ecuador-poison-chocolate-jam-intl-latam
1270561707	20251025	202510	2025	2025.8082	USA	ORLANDO	USA								EDU	SCHOOL						EDU			0	013	013	01	1	0.4	10	1	10	-7.06319702602231	0								0								0								20251025001500	https://www.ksdk.com/article/news/local/family-teacher-killed-cvpa-shooting-sue-hospital-system-faliure-warn-shooting-threat/63-5b7ee81e-bf03-4fda-ac9d-914daf3e95e6
1270561708	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								EDU	COLLEGE						EDU			1	042	042	04	1	1.9	2	1	2	4.65116279069767	3	Santa Clarita, California, United States	US	USCA	CA037	34.3917	-118.543	1662338	3	College Of The Canyons, California, United States	US	USCA		34.4039	-118.57	1744931	3	Santa Clarita, California, United States	US	USCA		34.3917	-118.543	1662338	20251025001500	https://signalscv.com/2025/10/coc-hosts-job-fair/
1270561709	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	051	051	05	1	3.4	8	1	8	-0.70921985815602	3	Person County, North Carolina, United States	US	USNC	NC145	36.3835	-78.9664	1008577	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251025001500	https://www.wral.com/news/local/person-county-party-overcrowding-nccu-homecoming-timberlake-october-2025/
1270561710	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			1	173	173	17	4	-5.0	8	1	8	-0.70921985815602	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251025001500	https://www.wral.com/news/local/person-county-party-overcrowding-nccu-homecoming-timberlake-october-2025/
1270561711	20251025	202510	2025	2025.8082	USA	ORLANDO	USA								EDU	SCHOOL						EDU			0	193	193	19	4	-10.0	10	1	10	-7.06319702602231	0								0								0								20251025001500	https://www.ksdk.com/article/news/local/family-teacher-killed-cvpa-shooting-sue-hospital-system-faliure-warn-shooting-threat/63-5b7ee81e-bf03-4fda-ac9d-914daf3e95e6
1270561712	20251025	202510	2025	2025.8082	USA	THE US	USA								ELI	FIRST LADY						ELI			1	160	160	16	4	-4.0	4	1	4	-5.44354838709678	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251025001500	https://homenewshere.com/national/news/article_577b5325-a424-580a-9d97-6fc8b8fa855f.html
1270561713	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			0	010	010	01	1	0.0	2	1	2	2.98786181139122	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	20251025001500	https://www.thereporter.com/2025/10/24/garamendi-honors-54-women-of-the-year/
1270561714	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	2	1	2	-2.68987341772152	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251025001500	https://www.chicagotribune.com/2025/10/24/us-investigating-china-2020-trade-deal/
1270561715	20251025	202510	2025	2025.8082	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	16	3	16	-2.68034237017841	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251025001500	https://www.chicagotribune.com/2025/10/24/us-investigating-china-2020-trade-deal/
1270561716	20251025	202510	2025	2025.8082	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	2	1	2	-2.68987341772152	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251025001500	https://www.chicagotribune.com/2025/10/24/us-investigating-china-2020-trade-deal/
1270561717	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	PRIME MINISTER						GOV			0	019	019	01	1	3.4	2	1	2	-0.79479768786127	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20251025001500	https://calgarysun.com/business/money-news/canadian-workers-rattled-by-trump-trade-reversal-just-dont-know-anymore
1270561718	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	PRIME MINISTER						GOV			0	019	019	01	1	3.4	1	1	1	-0.79479768786127	3	Western University, California, United States	US	USCA	CA073	32.7139	-117.037	251400	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	3	Western University, California, United States	US	USCA		32.7139	-117.037	251400	20251025001500	https://calgarysun.com/business/money-news/canadian-workers-rattled-by-trump-trade-reversal-just-dont-know-anymore
1270561719	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	PRIME MINISTER						GOV			0	019	019	01	1	3.4	1	1	1	-0.79479768786127	3	Western University, California, United States	US	USCA	CA073	32.7139	-117.037	251400	3	Western University, California, United States	US	USCA		32.7139	-117.037	251400	3	Western University, California, United States	US	USCA		32.7139	-117.037	251400	20251025001500	https://calgarysun.com/business/money-news/canadian-workers-rattled-by-trump-trade-reversal-just-dont-know-anymore
1270561720	20251025	202510	2025	2025.8082	USA	NORTH CAROLINA	USA								GOV	SECRETARY OF STATE						GOV			1	040	040	04	1	1.0	8	1	8	2.20588235294118	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	1	Moldova	MD	MD		47	29	MD	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20251025001500	https://www.thepilot.com/news/scc-president-meets-with-moldova-delegation/article_0a63f995-c94c-4da5-abb0-94f42ef2264a.html
1270561721	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	042	042	04	1	1.9	4	1	4	-6.53950953678474	3	Yuba City, California, United States	US	USCA	CA101	39.1404	-121.617	1660222	3	Yuba City, California, United States	US	USCA		39.1404	-121.617	1660222	3	Yuba City, California, United States	US	USCA		39.1404	-121.617	1660222	20251025001500	https://www.cbsnews.com/sacramento/news/jashanpreet-singh-ontario-10-freeway-deadly-semi-truck-crash/
1270561722	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	042	042	04	1	1.9	1	1	1	-0.69848661233993	3	Vandenberg Village, California, United States	US	USCA	CA083	34.7083	-120.468	1867066	3	Lompoc, California, United States	US	USCA	CA083	34.6391	-120.458	1652745	3	Vandenberg Village, California, United States	US	USCA		34.7083	-120.468	1867066	20251025001500	https://www.latimes.com/california/story/2025-10-24/nebraska-road-trip-with-mom-becomes-focus-of-search-for-missing-california-girl
1270561723	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	042	042	04	1	1.9	1	1	1	-0.69848661233993	3	Vandenberg Village, California, United States	US	USCA	CA083	34.7083	-120.468	1867066	3	Lompoc, California, United States	US	USCA	CA083	34.6391	-120.458	1652745	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20251025001500	https://www.latimes.com/california/story/2025-10-24/nebraska-road-trip-with-mom-becomes-focus-of-search-for-missing-california-girl
1270561724	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			1	042	042	04	1	1.9	2	1	2	0	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20251025001500	https://www.alaskasnewssource.com/2025/10/24/sullivan-administration-officials-head-impacted-halong-communities-over-weekend/
1270561725	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	AUTHORITIES						GOV			1	042	042	04	1	1.9	4	1	4	-6.53950953678474	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251025001500	https://www.cbsnews.com/sacramento/news/jashanpreet-singh-ontario-10-freeway-deadly-semi-truck-crash/
1270561726	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	INTERIOR MINIST						GOV			1	043	043	04	1	2.8	4	1	4	-5.44354838709678	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251025001500	https://homenewshere.com/national/news/article_577b5325-a424-580a-9d97-6fc8b8fa855f.html
1270561727	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	MAYOR						GOV			0	051	051	05	1	3.4	2	1	2	2.98786181139122	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	20251025001500	https://www.thereporter.com/2025/10/24/garamendi-honors-54-women-of-the-year/
1270561728	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	051	051	05	1	3.4	2	1	2	3.33333333333334	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251025001500	https://nystateofpolitics.com/state-of-politics/new-york/politics/2025/10/24/hakeem-jeffries-endorses-zohran-mamdani-for-mayor
1270561729	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	051	051	05	1	3.4	2	1	2	3.33333333333334	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251025001500	https://nystateofpolitics.com/state-of-politics/new-york/politics/2025/10/24/hakeem-jeffries-endorses-zohran-mamdani-for-mayor
1270561730	20251025	202510	2025	2025.8082	USA	CALIFORNIA	USA								GOV	AUTHORITIES						GOV			0	080	080	08	2	5.0	2	1	2	-7.2463768115942	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251025001500	https://signalscv.com/2025/10/doj-warns-california-against-arresting-federal-immigration-agents/
1270561731	20251025	202510	2025	2025.8082	USA	MARYLAND	USA								GOV	STATE LEADER						GOV			1	100	100	10	3	-5.0	4	1	4	-6.16279069767441	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20251025001500	https://afro.com/chelthenham-youth-detention-graves/
1270561732	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	110	110	11	3	-2.0	1	1	1	3.33333333333334	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20251025001500	https://nystateofpolitics.com/state-of-politics/new-york/politics/2025/10/24/hakeem-jeffries-endorses-zohran-mamdani-for-mayor
1270561733	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	110	110	11	3	-2.0	3	2	3	0.781893004115227	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251025001500	https://rollcall.com/2025/10/24/hakeem-jeffries-endorses-zohran-mamdani/
1270561734	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOV	MAYOR						GOV			0	125	125	12	3	-5.0	1	1	1	2.98786181139122	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	3	Benicia, California, United States	US	USCA	CA095	38.0494	-122.159	277472	20251025001500	https://www.thereporter.com/2025/10/24/garamendi-honors-54-women-of-the-year/
1270561735	20251025	202510	2025	2025.8082	USA	A US	USA								GOV	PRINCE						GOV			1	1712	171	17	4	-9.2	10	1	10	-8.21917808219174	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20251025001500	https://trinidadexpress.com/newsextra/us-tourist-assaulted-robbed-of-66-000-in-port-of-spain/article_b6d7f8f1-1f2a-4d53-9685-c2fa17e7cb94.html
1270561736	20251025	202510	2025	2025.8082	USA	CALIFORNIA	USA								GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	2	1	2	-7.2463768115942	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20251025001500	https://signalscv.com/2025/10/doj-warns-california-against-arresting-federal-immigration-agents/
1270561737	20251025	202510	2025	2025.8082	USA	CALIFORNIA	USA								GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	3	1	3	-7.2463768115942	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20251025001500	https://signalscv.com/2025/10/doj-warns-california-against-arresting-federal-immigration-agents/
1270561738	20251025	202510	2025	2025.8082	USA	A US	USA								GOV	PRINCE						GOV			1	180	180	18	4	-9.0	10	1	10	-8.21917808219174	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20251025001500	https://trinidadexpress.com/newsextra/us-tourist-assaulted-robbed-of-66-000-in-port-of-spain/article_b6d7f8f1-1f2a-4d53-9685-c2fa17e7cb94.html
1270561739	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOVBUS	GOVERNMENT						GOV	BUS		0	010	010	01	1	0.0	2	1	2	-0.23584905660377	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251025001500	https://www.theatlantic.com/newsletters/archive/2025/10/trump-crypto-pardon-changpeng-zhao/684699/
1270561740	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOVBUS	GOVERNMENT						GOV	BUS		0	010	010	01	1	0.0	2	1	2	-0.23584905660377	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251025001500	https://www.theatlantic.com/newsletters/archive/2025/10/trump-crypto-pardon-changpeng-zhao/684699/
1270561741	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								GOVMIL	DEFENSE SECRETARY						GOV	MIL		1	190	190	19	4	-10.0	7	1	7	-6.80272108843537	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251025001500	https://www.k101fm.net/syndicated-article/?id=1643053
1270561742	20251025	202510	2025	2025.8082	USA	DENVER	USA								HND	HONDURAS	HND								0	173	173	17	4	-5.0	1	1	1	-8.20189274447949	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	1	Honduras	HO	HO		15	-86.5	HO	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20251025001500	https://www.9news.com/article/news/crime/i-225-6th-ave-shooting/73-aa2f55a4-d740-4c57-900b-5e3dfc097661
1270561743	20251025	202510	2025	2025.8082	USA	DENVER	USA								HND	HONDURAS	HND								0	173	173	17	4	-5.0	1	1	1	-8.20189274447949	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	1	Honduras	HO	HO		15	-86.5	HO	20251025001500	https://www.9news.com/article/news/crime/i-225-6th-ave-shooting/73-aa2f55a4-d740-4c57-900b-5e3dfc097661
1270561744	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								ITA	ROME	ITA								1	040	040	04	1	1.0	2	1	2	0.0745156482861398	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251025001500	https://religionnews.com/2025/10/24/pope-leo-xivs-first-six-months-unity-migrants-ai-and-a-u-s-style-without-the-fireworks/
1270561745	20251025	202510	2025	2025.8082	USA	UNITED STATES	USA								ITA	ITALY	ITA								1	051	051	05	1	3.4	1	1	1	0.0745156482861398	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251025001500	https://religionnews.com/2025/10/24/pope-leo-xivs-first-six-months-unity-migrants-ai-and-a-u-s-style-without-the-fireworks/
