1265289853	20240926	202409	2024	2024.7288	AUS	AUSTRALIA	AUS								CVL	COMMUNITY						CVL			0	012	012	01	1	-0.4	2	1	2	-0.40899795501022	4	Glenside, Western Australia, Australia	AS	AS08	5485	-31.3257	116.666	11459375	4	Glenside, Western Australia, Australia	AS	AS08	5485	-31.3257	116.666	11459375	4	Glenside, Western Australia, Australia	AS	AS08	5485	-31.3257	116.666	11459375	20250926033000	https://www.abc.net.au/news/2025-09-26/sa-declared-public-precincts/105820216
1265290765	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								JUD	DISTRICT COURT						JUD			1	016	016	01	1	-2.0	2	1	2	-7.85714285714286	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250926033000	https://www.kolotv.com/2025/09/26/ex-uprise-fiber-ceo-pleads-not-guilty-31-theft-charges/
1265290766	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								JUD	SUPREME COURT						JUD			1	036	036	03	1	4.0	4	1	4	6	3	State Of Hawaii, Hawaii, United States	US	USHI	HI001	20.7503	-156.5	1779782	3	State Of Hawaii, Hawaii, United States	US	USHI		20.7503	-156.5	1779782	3	State Of Hawaii, Hawaii, United States	US	USHI		20.7503	-156.5	1779782	20250926033000	https://www.staradvertiser.com/2025/09/25/breaking-news/mckenna-to-lead-hawaii-judiciary-as-acting-chief-starting-oct-1/
1265290767	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								JUD	PROSECUTOR						JUD			0	042	042	04	1	1.9	4	1	4	-6.27514078841512	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250926033000	https://economictimes.indiatimes.com/news/international/global-trends/ex-fbi-director-james-comey-indicted-on-charges-of-lying-to-congress-and-obstruction/articleshow/124140459.cms
1265290768	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								JUD	LAWYER						JUD			1	182	182	18	4	-9.5	4	1	4	-3.2967032967033	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250926033000	https://www.nbclosangeles.com/news/local/uk-woman-killed-hollywood-investigation/3783348/
1265290769	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								JUD	LAWYER						JUD			1	182	182	18	4	-9.5	1	1	1	-3.2967032967033	1	United Kingdom	UK	UK		54	-4	UK	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	1	United Kingdom	UK	UK		54	-4	UK	20250926033000	https://www.nbclosangeles.com/news/local/uk-woman-killed-hollywood-investigation/3783348/
1265290770	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								JUD	LAWYER						JUD			1	182	182	18	4	-9.5	1	1	1	-3.2967032967033	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250926033000	https://www.nbclosangeles.com/news/local/uk-woman-killed-hollywood-investigation/3783348/
1265290771	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								JUD	LAWYER						JUD			1	190	190	19	4	-10.0	4	1	4	-3.2967032967033	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250926033000	https://www.nbclosangeles.com/news/local/uk-woman-killed-hollywood-investigation/3783348/
1265290772	20250926	202509	2025	2025.7288	USA	CALIFORNIA	USA								LAB	EMPLOYEE						LAB			1	020	020	02	1	3.0	7	1	7	-3.4324942791762	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250926033000	https://asianjournal.com/business/consumer-columnists/column-employer-must-reimburse-employees-for-necessary-work-from-home-expenses/
1265290773	20250926	202509	2025	2025.7288	USA	RICHMOND	USA								LAB	EMPLOYEE						LAB			1	070	070	07	2	7.0	10	1	10	7.17131474103586	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250926033000	https://richmondfreepress.com/news/2025/sep/25/richmond-honors-longtime-city-employees-at-annual-service-award-ceremony/
1265290774	20250926	202509	2025	2025.7288	USA	WASHINGTON	USA								MED	COMMENTATOR						MED			0	016	016	01	1	-2.0	8	1	8	-2.48447204968944	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250926033000	https://richmondfreepress.com/news/2025/sep/25/silencing-journalists-threatens-freedom-of-all-americans-by-barbara-reynolds/
1265290775	20250926	202509	2025	2025.7288	USA	AMERICAN	USA								MED	WEBSITE						MED			0	036	036	03	1	4.0	6	1	6	-1.36986301369863	3	Le Mars, Iowa, United States	US	USIA	IA149	42.7942	-96.1656	458255	3	Le Mars, Iowa, United States	US	USIA		42.7942	-96.1656	458255	3	Le Mars, Iowa, United States	US	USIA		42.7942	-96.1656	458255	20250926033000	https://www.ktiv.com/2025/09/25/le-mars-father-turns-grief-into-conversation/
1265290776	20250926	202509	2025	2025.7288	USA	AMERICAN	USA								MED	WEBSITE						MED			0	036	036	03	1	4.0	2	1	2	-1.36986301369863	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250926033000	https://www.ktiv.com/2025/09/25/le-mars-father-turns-grief-into-conversation/
1265290777	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								MED	RADIO STATION						MED			1	040	040	04	1	1.0	4	1	4	-1.36986301369863	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250926033000	https://www.ktiv.com/2025/09/25/le-mars-father-turns-grief-into-conversation/
1265290778	20250926	202509	2025	2025.7288	USA	SEATTLE	USA								MED	WRITER						MED			0	043	043	04	1	2.8	6	1	6	0.60975609756098	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250926033000	https://asianjournal.com/usa/southerncalifornia/remembering-carlos-bulosan-this-september/
1265290779	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								MED	WRITER						MED			0	043	043	04	1	2.8	2	1	2	0.60975609756098	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250926033000	https://asianjournal.com/usa/southerncalifornia/remembering-carlos-bulosan-this-september/
1265290780	20250926	202509	2025	2025.7288	USA	SEATTLE	USA								MED	WRITER						MED			0	043	043	04	1	2.8	2	1	2	0.60975609756098	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250926033000	https://asianjournal.com/usa/southerncalifornia/remembering-carlos-bulosan-this-september/
1265290781	20250926	202509	2025	2025.7288	USA	WASHINGTON	USA								MED	COMMENTATOR						MED			0	110	110	11	3	-2.0	8	1	8	-2.48447204968944	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250926033000	https://richmondfreepress.com/news/2025/sep/25/silencing-journalists-threatens-freedom-of-all-americans-by-barbara-reynolds/
1265290782	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								MED	RADIO STATION						MED			1	110	110	11	3	-2.0	4	1	4	-1.36986301369863	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250926033000	https://www.ktiv.com/2025/09/25/le-mars-father-turns-grief-into-conversation/
1265290783	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								MED	NEWSPAPER						MED			0	173	173	17	4	-5.0	4	1	4	-6.77506775067751	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250926033000	https://www.telegraphherald.com/ap/national/article_345b0cf7-45b8-5501-8d1d-df1308e247aa.html
1265290784	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								MIL	MILITARY						MIL			1	042	042	04	1	1.9	1	1	1	-1.65631469979296	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250926033000	https://www.financialexpress.com/world-news/us-news/pentagon-chief-pete-hegseth-summons-us-military-officers-to-virginia-in-rare-gathering-next-week/3989821/
1265290785	20250926	202509	2025	2025.7288	USA	JERSEY	USA								MIL	NAVAL						MIL			1	112	112	11	3	-2.0	4	1	4	-3.420523138833	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20250926033000	https://www.frontpagemag.com/dems-outraged-their-cheating-colleague-got-exposed/
1265290786	20250926	202509	2025	2025.7288	USA	JERSEY	USA								MIL	NAVAL						MIL			1	172	172	17	4	-5.0	2	1	2	-3.420523138833	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250926033000	https://www.frontpagemag.com/dems-outraged-their-cheating-colleague-got-exposed/
1265290787	20250926	202509	2025	2025.7288	USA	JERSEY	USA								MIL	NAVAL						MIL			1	172	172	17	4	-5.0	2	1	2	-3.420523138833	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20250926033000	https://www.frontpagemag.com/dems-outraged-their-cheating-colleague-got-exposed/
1265290788	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	046	046	04	1	7.0	2	1	2	1.69491525423729	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250926033000	https://www.indiatvnews.com/news/world/trump-holds-closed-door-talks-with-pakistan-pm-sharif-army-chief-munir-in-first-oval-visit-since-2019-2025-09-26-1010094
1265290789	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								PAK	PAKISTAN	PAK								1	030	030	03	1	4.0	2	1	2	1.66666666666667	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250926033000	https://www.financialexpress.com/world-news/trump-meets-shehbaz-sharif-asim-munir-on-sidelines-of-unga-hails-pakistan-pm-as-great-leader/3989846/
1265290790	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								PAK	PAKISTAN	PAK								1	030	030	03	1	4.0	6	1	6	1.66666666666667	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250926033000	https://www.financialexpress.com/world-news/trump-meets-shehbaz-sharif-asim-munir-on-sidelines-of-unga-hails-pakistan-pm-as-great-leader/3989846/
1265290791	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								PAK	PAKISTAN	PAK								1	030	030	03	1	4.0	2	1	2	1.66666666666667	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250926033000	https://www.financialexpress.com/world-news/trump-meets-shehbaz-sharif-asim-munir-on-sidelines-of-unga-hails-pakistan-pm-as-great-leader/3989846/
1265290792	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								PAK	PAKISTAN	PAK								1	036	036	03	1	4.0	2	1	2	1.66666666666667	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250926033000	https://www.financialexpress.com/world-news/trump-meets-shehbaz-sharif-asim-munir-on-sidelines-of-unga-hails-pakistan-pm-as-great-leader/3989846/
1265290793	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	1	1	1	1.66666666666667	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250926033000	https://www.financialexpress.com/world-news/trump-meets-shehbaz-sharif-asim-munir-on-sidelines-of-unga-hails-pakistan-pm-as-great-leader/3989846/
1265290794	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								PAK	PAKISTAN	PAK								1	046	046	04	1	7.0	2	1	2	1.69491525423729	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	India	IN	IN		20	77	IN	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250926033000	https://www.indiatvnews.com/news/world/trump-holds-closed-door-talks-with-pakistan-pm-sharif-army-chief-munir-in-first-oval-visit-since-2019-2025-09-26-1010094
1265290795	20250926	202509	2025	2025.7288	USA	WASHINGTON	USA								PAKGOV	PAKISTAN	PAK					GOV			1	043	043	04	1	2.8	2	1	2	-0.58252427184466	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250926033000	https://aninews.in/news/world/us/cloud-over-trump-sharif-meet-white-house-yet-to-release-official-photo-pak-pmo-says-meet-closed-to-press20250926081953/
1265290796	20250926	202509	2025	2025.7288	USA	WASHINGTON	USA								PAKGOV	PAKISTAN	PAK					GOV			1	043	043	04	1	2.8	7	1	7	-0.58252427184466	1	Pakistan	PK	PK		30	70	PK	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250926033000	https://aninews.in/news/world/us/cloud-over-trump-sharif-meet-white-house-yet-to-release-official-photo-pak-pmo-says-meet-closed-to-press20250926081953/
1265290797	20250926	202509	2025	2025.7288	USA	WASHINGTON	USA								PAKGOV	PAKISTAN	PAK					GOV			1	043	043	04	1	2.8	1	1	1	-0.58252427184466	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250926033000	https://aninews.in/news/world/us/cloud-over-trump-sharif-meet-white-house-yet-to-release-official-photo-pak-pmo-says-meet-closed-to-press20250926081953/
1265290798	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	2	1	2	0.60975609756098	2	California, United States	US	USCA		36.17	-119.746	CA	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20250926033000	https://asianjournal.com/usa/southerncalifornia/remembering-carlos-bulosan-this-september/
1265290799	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	2	1	2	0.60975609756098	2	California, United States	US	USCA		36.17	-119.746	CA	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	2	California, United States	US	USCA		36.17	-119.746	CA	20250926033000	https://asianjournal.com/usa/southerncalifornia/remembering-carlos-bulosan-this-september/
1265290800	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								PHLCVL	PHILIPPINE	PHL					CVL			0	010	010	01	1	0.0	1	1	1	0.60975609756098	2	California, United States	US	USCA		36.17	-119.746	CA	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	2	California, United States	US	USCA		36.17	-119.746	CA	20250926033000	https://asianjournal.com/usa/southerncalifornia/remembering-carlos-bulosan-this-september/
1265290801	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								PHLCVL	PHILIPPINE	PHL					CVL			0	010	010	01	1	0.0	1	1	1	0.60975609756098	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250926033000	https://asianjournal.com/usa/southerncalifornia/remembering-carlos-bulosan-this-september/
1265290802	20250926	202509	2025	2025.7288	USA	NEW YORK	USA								SUR	SURINAME	SUR								1	040	040	04	1	1.0	4	1	4	5.06329113924051	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Suriname	NS	NS		4	-56	NS	1	Suriname	NS	NS		4	-56	NS	20250926033000	https://www.smn-news.com/index.php/st-maarten-st-martin-news/48867-prime-minister-of-sint-maarten-initiates-bilateral-meeting-with-president-of-suriname-during-un-general-assembly.html
1265290803	20250926	202509	2025	2025.7288	USA	CALIFORNIA	USA								THA	THAI	THA								1	100	100	10	3	-5.0	3	1	3	-3.4324942791762	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250926033000	https://asianjournal.com/business/consumer-columnists/column-employer-must-reimburse-employees-for-necessary-work-from-home-expenses/
1265290804	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								TUR	TURKEY	TUR								1	020	020	02	1	3.0	4	1	4	3.40136054421769	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250926033000	https://www.japantimes.co.jp/news/2025/09/26/world/trump-erdogan-meet/
1265290805	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								TUR	TURKEY	TUR								1	085	085	08	2	7.0	2	1	2	3.40136054421769	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250926033000	https://www.japantimes.co.jp/news/2025/09/26/world/trump-erdogan-meet/
1265290806	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								TUR	TURKEY	TUR								1	085	085	08	2	7.0	2	1	2	3.40136054421769	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250926033000	https://www.japantimes.co.jp/news/2025/09/26/world/trump-erdogan-meet/
1265290807	20250926	202509	2025	2025.7288	USA	UNITED STATES	USA								USABUS	UNITED STATES	USA					BUS			1	112	112	11	3	-2.0	4	1	4	-5.23809523809524	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250926033000	https://www.firstpost.com/tech/deeply-troubling-pattern-musks-xai-accuses-openai-of-stealing-trade-secrets-13937021.html
