1269748944	20250921	202509	2025	2025.7151	MIL	MILITARY						MIL			CHNGOV	XI JINPING	CHN					GOV			1	017	017	01	1	0.0	10	1	10	-0.79365079365079	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20251021051500	https://www.channelnewsasia.com/east-asia/chnia-interested-expansion-solve-economic-problems-taiwan-official-5414416
1269749917	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								CHN	CHINA	CHN								0	020	020	02	1	3.0	6	1	6	1.75913396481732	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749918	20251021	202510	2025	2025.7973	USA	FLORIDA	USA								CHN	CHINA	CHN								0	040	040	04	1	1.0	12	1	7	1.75913396481732	3	Palm Beach, Florida, United States	US	USFL	FL099	26.7056	-80.0364	288390	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749919	20251021	202510	2025	2025.7973	USA	FLORIDA	USA								CHN	CHINA	CHN								0	040	040	04	1	1.0	2	1	2	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749920	20251021	202510	2025	2025.7973	USA	FLORIDA	USA								CHN	CHINA	CHN								0	040	040	04	1	1.0	6	1	3	1.75913396481732	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749921	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	061	061	06	2	6.4	8	1	8	-3.03030303030303	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20251021051500	https://article.wn.com/view/2025/10/21/China_Halts_US_Soybean_Purchases/
1269749922	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								CHN	CHINA	CHN								1	061	061	06	2	6.4	2	1	2	-3.03030303030303	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	20251021051500	https://article.wn.com/view/2025/10/21/China_Halts_US_Soybean_Purchases/
1269749923	20251021	202510	2025	2025.7973	USA	OHIO	USA								COP	POLICE						COP			1	090	090	09	2	-2.0	7	1	7	-5.48780487804878	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20251021051500	https://www.10tv.com/article/news/local/man-found-dead-after-being-shot-in-bexley/530-f45bfc95-a244-4ea1-9e92-a7f3388ef740
1269749924	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								COP	DEPUTIES						COP			1	173	173	17	4	-5.0	2	1	2	-6.66666666666667	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20251021051500	https://kfoxtv.com/news/local/driver-arrested-after-fleeing-traffic-stop-in-el-paso-county
1269749925	20251021	202510	2025	2025.7973	USA	OHIO	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	7	1	7	-5.48780487804878	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20251021051500	https://www.10tv.com/article/news/local/man-found-dead-after-being-shot-in-bexley/530-f45bfc95-a244-4ea1-9e92-a7f3388ef740
1269749926	20251021	202510	2025	2025.7973	USA	OHIO	USA								COP	POLICE						COP			1	193	193	19	4	-10.0	7	1	7	-5.48780487804878	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20251021051500	https://www.10tv.com/article/news/local/man-found-dead-after-being-shot-in-bexley/530-f45bfc95-a244-4ea1-9e92-a7f3388ef740
1269749927	20251021	202510	2025	2025.7973	USA	VIRGINIA	USA								CRM	PAEDOPHILE						CRM			1	084	084	08	2	7.0	2	1	2	-1.63766632548618	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251021051500	https://www.hellomagazine.com/royalty/862597/prince-andrew-revelations-virginia-giuffre-memoir/
1269749928	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			0	030	030	03	1	4.0	2	1	2	1.08864696734059	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20251021051500	https://www.tpr.org/government-politics/2025-10-20/san-antonio-will-request-exemption-from-txdot-to-keep-rainbow-crosswalk
1269749929	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			0	030	030	03	1	4.0	2	1	2	1.08864696734059	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20251021051500	https://www.tpr.org/government-politics/2025-10-20/san-antonio-will-request-exemption-from-txdot-to-keep-rainbow-crosswalk
1269749930	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			1	040	040	04	1	1.0	4	1	4	-0.240963855421686	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20251021051500	https://www.hometownstations.com/news/allen_county/perry-township-trustee-candidates-outline-visions-meet-the-candidates-town-hall/article_c9d1dd5f-d407-4b7e-871e-88639bdfb60e.html
1269749931	20251021	202510	2025	2025.7973	USA	MICHIGAN	USA								EDU	STUDENT						EDU			0	013	013	01	1	0.4	5	1	5	1.1070110701107	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251021051500	https://www.michigandaily.com/news/campus-life/wallace-house-presents-author-karen-hao-to-discuss-her-book-the-empire-of-ai/
1269749932	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			0	020	020	02	1	3.0	8	1	8	0.21834061135371	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251021051500	https://www.michigandaily.com/news/academics/sacua-discusses-ai-and-compact-for-academic-excellence-in-higher-education/
1269749933	20251021	202510	2025	2025.7973	USA	MICHIGAN	USA								EDU	STUDENT						EDU			0	042	042	04	1	1.9	5	1	5	1.1070110701107	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251021051500	https://www.michigandaily.com/news/campus-life/wallace-house-presents-author-karen-hao-to-discuss-her-book-the-empire-of-ai/
1269749934	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			0	057	057	05	1	8.0	2	1	2	0.21834061135371	3	Law School, Michigan, United States	US	USMI	MI159	42.3603	-86.2684	630202	3	Law School, Michigan, United States	US	USMI		42.3603	-86.2684	630202	3	Law School, Michigan, United States	US	USMI		42.3603	-86.2684	630202	20251021051500	https://www.michigandaily.com/news/academics/sacua-discusses-ai-and-compact-for-academic-excellence-in-higher-education/
1269749935	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								EDU	UNIVERSITY						EDU			0	057	057	05	1	8.0	2	1	2	0.21834061135371	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251021051500	https://www.michigandaily.com/news/academics/sacua-discusses-ai-and-compact-for-academic-excellence-in-higher-education/
1269749936	20251021	202510	2025	2025.7973	USA	MICHIGAN	USA								EDU	UNIVERSITY						EDU			0	100	100	10	3	-5.0	4	1	4	0.21834061135371	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251021051500	https://www.michigandaily.com/news/academics/sacua-discusses-ai-and-compact-for-academic-excellence-in-higher-education/
1269749937	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								EDUEDU	UNIVERSITY						EDU	EDU		1	110	110	11	3	-2.0	2	1	2	0.21834061135371	3	Law School, Michigan, United States	US	USMI	MI159	42.3603	-86.2684	630202	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20251021051500	https://www.michigandaily.com/news/academics/sacua-discusses-ai-and-compact-for-academic-excellence-in-higher-education/
1269749938	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								EDUEDU	UNIVERSITY						EDU	EDU		1	110	110	11	3	-2.0	2	1	2	0.21834061135371	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	3	Law School, Michigan, United States	US	USMI		42.3603	-86.2684	630202	3	Law School, Michigan, United States	US	USMI		42.3603	-86.2684	630202	20251021051500	https://www.michigandaily.com/news/academics/sacua-discusses-ai-and-compact-for-academic-excellence-in-higher-education/
1269749939	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	012	012	01	1	-0.4	2	1	2	-1.98412698412699	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20251021051500	https://www.breitbart.com/clips/2025/10/20/chicago-mayor-johnson-tyrant-trump-has-declared-war-on-the-city/
1269749940	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			0	018	018	01	1	3.4	4	1	4	-4.01785714285715	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251021051500	https://www.el-balad.com/6739334
1269749941	20251021	202510	2025	2025.7973	USA	OREGON	USA								GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	2	1	2	-3.77747252747252	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251021051500	https://www.thestranger.com/news/2025/10/20/80290907/appeals-court-rules-national-guard-can-be-deployed-to-portland-but-oregon-ag-wants-the-case-reheard
1269749942	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	031	031	03	1	5.2	1	1	1	1.75913396481732	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749943	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	031	031	03	1	5.2	1	1	1	1.75913396481732	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	1	Australia	AS	AS		-25	135	AS	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749944	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	031	031	03	1	5.2	4	1	4	1.75913396481732	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749945	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								GOV	PRESIDENT						GOV			1	031	031	03	1	5.2	2	1	2	1.75913396481732	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20251021051500	https://www.bangkokpost.com/world/3124182/us-president-donald-trump-says-he-will-travel-to-malaysia-japan-south-korea
1269749946	20251021	202510	2025	2025.7973	USA	NORTH DAKOTA	USA								GOV	PRESIDENT						GOV			1	033	033	03	1	5.2	3	1	3	-10.8108108108108	3	Burleigh County, North Dakota, United States	US	USND	ND015	46.9583	-100.462	1035614	3	Burleigh County, North Dakota, United States	US	USND		46.9583	-100.462	1035614	3	Burleigh County, North Dakota, United States	US	USND		46.9583	-100.462	1035614	20251021051500	https://www.valleynewslive.com/2025/10/21/fargo-woman-pleads-guilty-stealing-funds-meant-help-kids-need/
1269749947	20251021	202510	2025	2025.7973	USA	NORTH DAKOTA	USA								GOV	PRESIDENT						GOV			1	033	033	03	1	5.2	1	1	1	-10.8108108108108	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	3	Burleigh County, North Dakota, United States	US	USND		46.9583	-100.462	1035614	3	Burleigh County, North Dakota, United States	US	USND		46.9583	-100.462	1035614	20251021051500	https://www.valleynewslive.com/2025/10/21/fargo-woman-pleads-guilty-stealing-funds-meant-help-kids-need/
1269749948	20251021	202510	2025	2025.7973	USA	NORTH DAKOTA	USA								GOV	PRESIDENT						GOV			1	033	033	03	1	5.2	1	1	1	-10.8108108108108	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20251021051500	https://www.valleynewslive.com/2025/10/21/fargo-woman-pleads-guilty-stealing-funds-meant-help-kids-need/
1269749949	20251021	202510	2025	2025.7973	USA	ORLANDO	USA								GOV	ADMINISTRATION						GOV			1	036	036	03	1	4.0	5	1	5	-3.19327731092437	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20251021051500	https://www.miragenews.com/oral-vs-transdermal-hormones-mental-health-1554537/
1269749950	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			1	042	042	04	1	1.9	4	1	4	2.29007633587786	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	3	El Paso, Texas, United States	US	USTX		31.7587	-106.487	1380946	20251021051500	https://kfoxtv.com/news/local/republican-governor-greg-abbott-to-host-get-out-the-vote-event-at-el-paso-cantina-thursday-afternoon-texas-tx
1269749951	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			1	042	042	04	1	1.9	1	1	1	2.29007633587786	3	El Paso, Texas, United States	US	USTX	TX141	31.7587	-106.487	1380946	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251021051500	https://kfoxtv.com/news/local/republican-governor-greg-abbott-to-host-get-out-the-vote-event-at-el-paso-cantina-thursday-afternoon-texas-tx
1269749952	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								GOV	KING						GOV			1	111	111	11	3	-2.0	4	1	4	-6.96969696969697	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251021051500	https://www.thewrap.com/jon-stewart-fox-news-no-kings-protests-reaction/
1269749953	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	013	013	01	1	0.4	4	1	4	-4.55373406193079	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251021051500	https://www.yahoo.com/news/articles/israel-hamas-ceasefire-continues-tough-185713977.html
1269749954	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	015	015	01	1	0.0	4	1	4	-4.55373406193079	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251021051500	https://www.yahoo.com/news/articles/israel-hamas-ceasefire-continues-tough-185713977.html
1269749955	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								ISR	ISRAEL	ISR								0	154	154	15	4	-7.2	4	1	4	-4.55373406193079	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20251021051500	https://www.yahoo.com/news/articles/israel-hamas-ceasefire-continues-tough-185713977.html
1269749956	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	013	013	01	1	0.4	2	1	2	1.08864696734059	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20251021051500	https://www.tpr.org/government-politics/2025-10-20/san-antonio-will-request-exemption-from-txdot-to-keep-rainbow-crosswalk
1269749957	20251021	202510	2025	2025.7973	USA	WASHINGTON	USA								JUD	SUPREME COURT						JUD			1	014	014	01	1	0.0	2	1	2	-3.91304347826087	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20251021051500	https://www.theoaklandpress.com/2025/10/20/supreme-court-guns-drug-users/
1269749958	20251021	202510	2025	2025.7973	USA	THE US	USA								JUD	DISTRICT COURT						JUD			0	020	020	02	1	3.0	8	1	8	-3.77747252747252	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20251021051500	https://www.thestranger.com/news/2025/10/20/80290907/appeals-court-rules-national-guard-can-be-deployed-to-portland-but-oregon-ag-wants-the-case-reheard
1269749959	20251021	202510	2025	2025.7973	USA	MISSISSIPPI	USA								JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	2	1	2	-6.0790273556231	3	Gulfport Police Department, Mississippi, United States	US	USMS	MS047	30.3954	-89.069	2332872	3	Gulfport Police Department, Mississippi, United States	US	USMS		30.3954	-89.069	2332872	3	Gulfport Police Department, Mississippi, United States	US	USMS		30.3954	-89.069	2332872	20251021051500	https://www.wdam.com/2025/10/20/biloxi-man-sentenced-30-years-sexual-battery-child/
1269749960	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								JUD	ATTORNEY						JUD			1	173	173	17	4	-5.0	4	1	4	-6.0790273556231	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	3	Biloxi, Mississippi, United States	US	USMS	MS047	30.396	-88.8853	667173	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20251021051500	https://www.wdam.com/2025/10/20/biloxi-man-sentenced-30-years-sexual-battery-child/
1269749961	20251021	202510	2025	2025.7973	USA	UNITED STATES	USA								LAB	EMPLOYEE						LAB			0	051	051	05	1	3.4	4	1	4	-4.01785714285715	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20251021051500	https://www.el-balad.com/6739334
