1274198708	20241114	202411	2024	2024.8603											GOVOPP	GOVERNMENT						GOV	OPP		0	170	170	17	4	-7.0	10	1	10	-2.40073868882733	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20251114144500	https://www.dw.com/en/why-is-india-upping-forces-at-chokepoint-with-bangladesh/a-74745741
1274200006	20251114	202511	2025	2025.8603	USAEDU	LOUISIANA	USA					EDU			USA	UNITED STATES	USA								0	030	030	03	1	4.0	2	1	2	-0.62630480167015	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20251114144500	https://www.aol.com/articles/where-ruby-bridges-now-her-120000092.html
1274200007	20251114	202511	2025	2025.8603	USAGOV	THE WHITE HOUSE	USA					GOV													1	036	036	03	1	4.0	4	2	4	-3.96668051307226	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251114144500	https://www.smdailyjournal.com/news/national/the-latest-newly-released-epstein-emails-reveal-ties-to-influential-figures-even-after-conviction/article_b4adc067-83a5-5c94-918e-bbd425c72956.html
1274200008	20251114	202511	2025	2025.8603	USAGOV	UNITED STATES	USA					GOV													1	1043	104	10	3	-5.0	1	1	1	0	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20251114144500	https://www.benzinga.com/news/politics/25/11/48862662/dhs-awards-10000-bonuses-to-tsa-officers-for-exemplary-service-during-shutdown
1274200009	20251114	202511	2025	2025.8603	USAGOV	UNITED STATES	USA					GOV													0	1053	105	10	3	-5.0	4	1	4	-4.20338983050848	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20251114144500	https://www.irishtimes.com/world/us/2025/11/14/epstein-files-trump-taunted-from-beyond-the-grave/
1274200010	20251114	202511	2025	2025.8603	USAGOV	LOS ANGELES	USA					GOV			CVL	RESIDENTS						CVL			1	013	013	01	1	0.4	8	1	8	-8.85245901639344	3	Sierra Nevada, California, United States	US	USCA	CA043	36.5785	-118.293	253582	3	Sierra Nevada, California, United States	US	USCA		36.5785	-118.293	253582	3	Sierra Nevada, California, United States	US	USCA		36.5785	-118.293	253582	20251114144500	https://www.yahoo.com/news/articles/atmospheric-river-prompts-flood-watches-141535221.html
1274200011	20251114	202511	2025	2025.8603	USAGOV	OBAMA	USA					GOV			CVL	HUNTER						CVL			0	020	020	02	1	3.0	2	1	2	-0.50377833753149	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251114144500	https://www.foxnews.com/media/obama-bidens-relationship-has-deteriorated-really-bad-since-election-abc-reporter
1274200012	20251114	202511	2025	2025.8603	USAGOV	BARACK OBAMA	USA					GOV			CVL	HUNTER						CVL			1	112	112	11	3	-2.0	8	1	8	-0.50377833753149	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251114144500	https://www.foxnews.com/media/obama-bidens-relationship-has-deteriorated-really-bad-since-election-abc-reporter
1274200013	20251114	202511	2025	2025.8603	USAGOV	THE US	USA					GOV			GBR	UNITED KINGDOM	GBR								1	030	030	03	1	4.0	2	1	2	-2.87648054145516	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251114144500	https://www.middleeasteye.net/news/british-journalist-sami-hamdi-reunited-family-after-release-ice-detention
1274200014	20251114	202511	2025	2025.8603	USAGOV	UNITED STATES	USA					GOV			LEG	CONGRESS						LEG			0	040	040	04	1	1.0	4	1	4	-4.20338983050848	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20251114144500	https://www.irishtimes.com/world/us/2025/11/14/epstein-files-trump-taunted-from-beyond-the-grave/
1274200015	20251114	202511	2025	2025.8603	USAGOV	UNITED STATES	USA					GOV			LEG	LAWMAKER						LEG			0	080	080	08	2	5.0	2	1	2	-3.98633257403189	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20251114144500	https://www.wknofm.org/tn-politics/2025-11-14/tn-politics-shelby-county-mayor-candidates-make-debut-as-crime-remains-at-forefront
1274200016	20251114	202511	2025	2025.8603	USAGOV	UNITED STATES	USA					GOV			LEG	LAWMAKER						LEG			0	173	173	17	4	-5.0	2	1	2	-3.98633257403189	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20251114144500	https://www.wknofm.org/tn-politics/2025-11-14/tn-politics-shelby-county-mayor-candidates-make-debut-as-crime-remains-at-forefront
1274200017	20251114	202511	2025	2025.8603	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-4.20338983050848	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20251114144500	https://www.irishtimes.com/world/us/2025/11/14/epstein-files-trump-taunted-from-beyond-the-grave/
1274200018	20251114	202511	2025	2025.8603	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-4.20338983050848	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20251114144500	https://www.irishtimes.com/world/us/2025/11/14/epstein-files-trump-taunted-from-beyond-the-grave/
1274200019	20251114	202511	2025	2025.8603	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-0.83507306889353	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20251114144500	https://www.keranews.org/education/2025-11-14/texas-committees-first-hearing-college-free-speech-charlie-kirk
1274200020	20251114	202511	2025	2025.8603	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-4.20338983050848	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20251114144500	https://www.irishtimes.com/world/us/2025/11/14/epstein-files-trump-taunted-from-beyond-the-grave/
1274200021	20251114	202511	2025	2025.8603	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-4.20338983050848	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20251114144500	https://www.irishtimes.com/world/us/2025/11/14/epstein-files-trump-taunted-from-beyond-the-grave/
1274200022	20251114	202511	2025	2025.8603	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	-1.38339920948617	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20251114144500	https://wcbm.com/national-headline/a-kennedy-family-member-might-have-a-nazi-problem/
1274200023	20251114	202511	2025	2025.8603	USAGOV	UNITED STATES	USA					GOV			USA	UTAH	USA								1	190	190	19	4	-10.0	1	1	1	-0.83507306889353	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20251114144500	https://www.keranews.org/education/2025-11-14/texas-committees-first-hearing-college-free-speech-charlie-kirk
1274200024	20251114	202511	2025	2025.8603	USAGOV	THE US	USA					GOV			smi	SAMI			smi						1	030	030	03	1	4.0	2	1	2	-2.87648054145516	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20251114144500	https://www.middleeasteye.net/news/british-journalist-sami-hamdi-reunited-family-after-release-ice-detention
1274200025	20251114	202511	2025	2025.8603	USAGOVELI	BARACK OBAMA	USA					GOV	ELI												1	010	010	01	1	0.0	6	1	6	-0.50377833753149	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251114144500	https://www.foxnews.com/media/obama-bidens-relationship-has-deteriorated-really-bad-since-election-abc-reporter
1274200026	20251114	202511	2025	2025.8603	USAJUD	MISSISSIPPI	USA					JUD													1	120	120	12	3	-4.0	2	1	2	-10.3174603174603	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20251114144500	https://www.wlox.com/2025/11/14/mississippi-supreme-court-denies-appeal-2018-ocean-springs-murder-case/
1274200027	20251114	202511	2025	2025.8603	USAJUD	MISSISSIPPI	USA					JUD													1	190	190	19	4	-10.0	2	1	2	-10.3174603174603	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	0								3	Ocean Springs, Mississippi, United States	US	USMS		30.4113	-88.8278	675137	20251114144500	https://www.wlox.com/2025/11/14/mississippi-supreme-court-denies-appeal-2018-ocean-springs-murder-case/
1274200028	20251114	202511	2025	2025.8603	USAJUD	MISSISSIPPI	USA					JUD			JUD	COURT OF APPEALS						JUD			1	016	016	01	1	-2.0	2	1	2	-10.3174603174603	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20251114144500	https://www.wlox.com/2025/11/14/mississippi-supreme-court-denies-appeal-2018-ocean-springs-murder-case/
1274200029	20251114	202511	2025	2025.8603	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-0.62630480167015	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20251114144500	https://www.aol.com/articles/where-ruby-bridges-now-her-120000092.html
1274200030	20251114	202511	2025	2025.8603	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	120	120	12	3	-4.0	4	1	4	-10.3174603174603	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20251114144500	https://www.wlox.com/2025/11/14/mississippi-supreme-court-denies-appeal-2018-ocean-springs-murder-case/
1274200031	20251114	202511	2025	2025.8603	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-10.3174603174603	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	3	Ocean Springs, Mississippi, United States	US	USMS		30.4113	-88.8278	675137	3	Ocean Springs, Mississippi, United States	US	USMS		30.4113	-88.8278	675137	20251114144500	https://www.wlox.com/2025/11/14/mississippi-supreme-court-denies-appeal-2018-ocean-springs-murder-case/
1274200032	20251114	202511	2025	2025.8603	USALEG	TEXAS	USA					LEG													1	172	172	17	4	-5.0	6	1	6	-3.51648351648351	3	Harrison County, Texas, United States	US	USTX	TX203	32.5501	-94.3669	1383887	0								3	Harrison County, Texas, United States	US	USTX		32.5501	-94.3669	1383887	20251114144500	https://www.ksla.com/2025/11/13/former-east-texas-legislator-fined-lobbying-too-soon-after-leaving-office/
1274200033	20251114	202511	2025	2025.8603	USALEG	UNITED STATES	USA					LEG			TZA	TANZANIAN	TZA								0	010	010	01	1	0.0	1	1	1	-10.1576182136603	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251114144500	https://www.standardmedia.co.ke/africa/article/2001534219/tanzania-president-announces-inquiry-into-protest-deaths
1274200034	20251114	202511	2025	2025.8603	USALEG	UNITED STATES	USA					LEG			TZA	TANZANIAN	TZA								0	010	010	01	1	0.0	1	1	1	-10.1576182136603	1	United States	US	US		39.828175	-98.5795	US	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	1	United States	US	US		39.828175	-98.5795	US	20251114144500	https://www.standardmedia.co.ke/africa/article/2001534219/tanzania-president-announces-inquiry-into-protest-deaths
1274200035	20251114	202511	2025	2025.8603	USALEG	UNITED STATES	USA					LEG			TZA	TANZANIAN	TZA								0	114	114	11	3	-2.0	1	1	1	-10.1576182136603	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20251114144500	https://www.standardmedia.co.ke/africa/article/2001534219/tanzania-president-announces-inquiry-into-protest-deaths
1274200036	20251114	202511	2025	2025.8603	USALEG	UNITED STATES	USA					LEG			TZA	TANZANIAN	TZA								0	114	114	11	3	-2.0	1	1	1	-10.1576182136603	1	United States	US	US		39.828175	-98.5795	US	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	4	Dar Es Salaam, Dar es Salaam, Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20251114144500	https://www.standardmedia.co.ke/africa/article/2001534219/tanzania-president-announces-inquiry-into-protest-deaths
1274200037	20251114	202511	2025	2025.8603	USALEG	UNITED STATES	USA					LEG			USA	NEW HAMPSHIRE	USA								1	050	050	05	1	3.5	2	1	2	-4.36507936507936	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20251114144500	https://www.nhpr.org/nh-news/2025-11-14/nh-news-recap-congressional-delegation-divided-over-government-shutdown-deal
1274200038	20251114	202511	2025	2025.8603	USAMIL	JERSEY	USA					MIL													0	084	084	08	2	7.0	2	1	2	-2.43562978427279	1	Jersey	JE	JE		49.216667	-2.116667	JE	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	20251114144500	https://onthewater.com/tips-and-tricks-for-10-pound-tautog
1274200039	20251114	202511	2025	2025.8603	USAMIL	THE US	USA					MIL			USA	THE US	USA								1	043	043	04	1	2.8	10	1	10	0.414937759336101	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20251114144500	http://www.businessghana.com/site/news/technology/338289/Blended-wings:-The-sci-fi-aircraft-concept-that-could-appear-at-an-airport-near-you
1274200040	20251114	202511	2025	2025.8603	USAMIL	JERSEY	USA					MIL			USA	JERSEY	USA								0	051	051	05	1	3.4	2	1	2	-2.43562978427279	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20251114144500	https://onthewater.com/tips-and-tricks-for-10-pound-tautog
1274200041	20251114	202511	2025	2025.8603	VEN	VENEZUELA	VEN																		0	133	133	13	3	-5.8	1	1	1	-5.4711246200608	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20251114144500	https://athens-times.com/americans-reject-trumps-narco-terrorist-strike-policy-no-to-military-intervention-in-venezuela/
1274200042	20251114	202511	2025	2025.8603	VEN	VENEZUELA	VEN																		0	133	133	13	3	-5.8	4	1	4	-5.4711246200608	1	Venezuela	VE	VE		8	-66	VE	0								1	Venezuela	VE	VE		8	-66	VE	20251114144500	https://athens-times.com/americans-reject-trumps-narco-terrorist-strike-policy-no-to-military-intervention-in-venezuela/
1274200043	20251114	202511	2025	2025.8603	VEN	VENEZUELA	VEN								PANGOV	PANAMA	PAN					GOV			1	042	042	04	1	1.9	8	1	8	-6.10328638497653	1	Venezuela	VE	VE		8	-66	VE	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	1	Venezuela	VE	VE		8	-66	VE	20251114144500	https://newsroompanama.com/2025/11/14/political-tensions-panama-denies-us-military-exercises-target-venezuela/
1274200044	20251114	202511	2025	2025.8603	VEN	VENEZUELA	VEN								PANGOV	PANAMA	PAN					GOV			1	042	042	04	1	1.9	2	1	2	-6.10328638497653	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20251114144500	https://newsroompanama.com/2025/11/14/political-tensions-panama-denies-us-military-exercises-target-venezuela/
1274200045	20251114	202511	2025	2025.8603	ZAF	GAUTENG	ZAF																		1	010	010	01	1	0.0	1	1	1	-2.37154150197628	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20251114144500	https://www.jacarandafm.com/news/news/da-fails-no-confidence-motion-against-lesufi/
1274200046	20251114	202511	2025	2025.8603	ZAF	LIMPOPO	ZAF																		0	130	130	13	3	-4.4	10	1	10	-8.14814814814811	4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	0								4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	20251114144500	https://www.citizen.co.za/news/south-africa/crime/five-arrested-for-murder-at-illegal-polokwane-rehabilitation-centre/
1274200047	20251114	202511	2025	2025.8603	ZAF	GAUTENG	ZAF								AFR	AFRICA	AFR								1	010	010	01	1	0.0	2	1	2	-2.37154150197628	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20251114144500	https://www.jacarandafm.com/news/news/da-fails-no-confidence-motion-against-lesufi/
1274200048	20251114	202511	2025	2025.8603	ZAF	LIMPOPO	ZAF								AFR	AFRICA	AFR								0	051	051	05	1	3.4	4	1	4	-8.14814814814811	4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	20251114144500	https://www.citizen.co.za/news/south-africa/crime/five-arrested-for-murder-at-illegal-polokwane-rehabilitation-centre/
1274200049	20251114	202511	2025	2025.8603	ZAF	LIMPOPO	ZAF								COPMIL	POLICE						COP	MIL		0	051	051	05	1	3.4	6	1	6	-8.14814814814811	4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	4	Tzaneen, Limpopo, South Africa	SF	SF09	77344	-23.8332	30.1635	-1293353	20251114144500	https://www.citizen.co.za/news/south-africa/crime/five-arrested-for-murder-at-illegal-polokwane-rehabilitation-centre/
