1262035094	20240909	202409	2024	2024.6822	AFR	AFRICA	AFR								ETH	ADDIS ABABA	ETH								1	046	046	04	1	7.0	2	1	2	0.495867768595041	1	Egypt	EG	EG		27	30	EG	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	1	Egypt	EG	EG		27	30	EG	20250909024500	https://www.newsghana.com.gh/african-leaders-demand-climate-justice-at-addis-summit/
1262036068	20250909	202509	2025	2025.6822	USA	WISCONSIN	USA																		0	070	070	07	2	7.0	10	1	10	-2.23776223776223	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20250909024500	https://www.wpr.org/news/wisconsin-businesses-reprieve-strict-smog-regulations-court
1262036069	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	4	1	4	-5.26315789473684	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250909024500	https://www.yahoo.com/news/articles/substandard-rental-conditions-draw-federal-015642438.html
1262036070	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	2	1	2	-6.09756097560976	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20250909024500	https://960weli.iheart.com/featured/the-sean-hannity-show/content/2025-09-08-51-the-sean-hannity-show-school-woke-fight-september-8th-hour-2/
1262036071	20250909	202509	2025	2025.6822	USA	AMERICAN	USA																		1	081	081	08	2	5.0	5	1	5	-1.77215189873418	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20250909024500	https://www.pennlive.com/politics/2025/09/national-conservatism-asserts-its-dominance-in-trumps-washington-were-not-sorry.html
1262036072	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	1	1	1	-6.47482014388489	3	Nacogdoches, Texas, United States	US	USTX	TX347	31.6035	-94.6555	1363573	0								3	Nacogdoches, Texas, United States	US	USTX	TX347	31.6035	-94.6555	1363573	20250909024500	https://www.cbs19.tv/article/news/local/sheriff-east-texans-arrested-after-meth-cocaine-tossed-car-during-chase/501-96c0a0a8-2f29-4dc1-a0a9-da6f6eba0416
1262036073	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	090	090	09	2	-2.0	1	1	1	-6.47482014388489	3	Nacogdoches County, Texas, United States	US	USTX	TX347	31.6002	-94.6335	1383959	0								3	Nacogdoches, Texas, United States	US	USTX	TX347	31.6035	-94.6555	1363573	20250909024500	https://www.cbs19.tv/article/news/local/sheriff-east-texans-arrested-after-meth-cocaine-tossed-car-during-chase/501-96c0a0a8-2f29-4dc1-a0a9-da6f6eba0416
1262036074	20250909	202509	2025	2025.6822	USA	SOUTH CAROLINA	USA																		1	090	090	09	2	-2.0	10	1	10	-5.66893424036281	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250909024500	https://www.wistv.com/2025/09/08/potholes-cracks-blind-spots-road-near-i-26-leave-neighbors-frustrated/
1262036075	20250909	202509	2025	2025.6822	USA	NORTH CAROLINA	USA																		1	111	111	11	3	-2.0	3	1	3	-3.20665083135392	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	0								3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20250909024500	https://redstate.com/sister-toldjah/2025/09/08/charlotte-mayors-new-call-to-action-over-iryna-zarutskas-murder-n2193723
1262036076	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	114	114	11	3	-2.0	4	1	4	-11.8279569892473	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250909024500	https://www.workers.org/2025/09/87756/
1262036077	20250909	202509	2025	2025.6822	USA	LAS VEGAS	USA																		1	120	120	12	3	-4.0	1	1	1	0	3	Clark County, Nevada, United States	US	USNV	NV003	36.0003	-114.876	863600	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250909024500	https://www.fox5vegas.com/2025/09/08/clark-county-commissioner-says-he-will-not-seek-reelection-2026/
1262036078	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	129	129	12	3	-5.0	2	1	2	-3.27380952380952	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250909024500	https://www.kwtx.com/2025/09/09/central-texas-thc-stores-navigate-potential-thc-ban-gov-abbott-hints-third-special-session/
1262036079	20250909	202509	2025	2025.6822	USA	NEW YORK	USA																		1	141	141	14	3	-6.5	2	1	2	3.02521008403361	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250909024500	https://www.hellomagazine.com/celebrities/854610/jennifer-lawrence-may-have-revealed-her-baby-name-in-the-most-unexpected-way/
1262036080	20250909	202509	2025	2025.6822	USA	NEW YORK CITY	USA																		1	141	141	14	3	-6.5	6	1	6	3.02521008403361	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20250909024500	https://www.hellomagazine.com/celebrities/854610/jennifer-lawrence-may-have-revealed-her-baby-name-in-the-most-unexpected-way/
1262036081	20250909	202509	2025	2025.6822	USA	CHICAGO	USA																		0	170	170	17	4	-7.0	2	2	2	1.98675496688741	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250909024500	https://okcfox.com/news/nation-world/trump-vows-protect-prayer-public-schools-upcoming-guidance-from-dept-ed-religious-liberty-museum-bible-religion-speech-wokeness-smithsonian
1262036082	20250909	202509	2025	2025.6822	USA	CHICAGO	USA																		0	170	170	17	4	-7.0	12	2	12	1.98675496688741	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Smithsonian Institution, District of Columbia, United States	US	USDC		38.8887	-77.0258	531840	20250909024500	https://okcfox.com/news/nation-world/trump-vows-protect-prayer-public-schools-upcoming-guidance-from-dept-ed-religious-liberty-museum-bible-religion-speech-wokeness-smithsonian
1262036083	20250909	202509	2025	2025.6822	USA	CHICAGO	USA																		0	170	170	17	4	-7.0	2	2	2	1.98675496688741	3	Smithsonian Institution, District of Columbia, United States	US	USDC	DC001	38.8887	-77.0258	531840	0								3	Smithsonian Institution, District of Columbia, United States	US	USDC		38.8887	-77.0258	531840	20250909024500	https://okcfox.com/news/nation-world/trump-vows-protect-prayer-public-schools-upcoming-guidance-from-dept-ed-religious-liberty-museum-bible-religion-speech-wokeness-smithsonian
1262036084	20250909	202509	2025	2025.6822	USA	CALIFORNIA	USA																		1	172	172	17	4	-5.0	10	1	10	-5.66037735849056	0								0								0								20250909024500	https://www.almanacnews.com/traffic/2025/09/08/major-traffic-delay-after-collision-on-i-280-near-alpine-road/
1262036085	20250909	202509	2025	2025.6822	USA	ARKANSAS	USA																		1	172	172	17	4	-5.0	10	1	10	-2.08333333333333	3	Fort Smith, Arkansas, United States	US	USAR	AR131	35.3859	-94.3985	76952	0								3	Fort Smith, Arkansas, United States	US	USAR		35.3859	-94.3985	76952	20250909024500	https://www.yahoo.com/news/articles/ardot-plans-lane-closures-highway-011343752.html
1262036086	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	1	1	1	-9.32515337423316	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250909024500	https://www.yahoo.com/news/articles/trump-says-democrats-blood-hands-000242977.html
1262036087	20250909	202509	2025	2025.6822	USA	JACKSONVILLE	USA																		1	173	173	17	4	-5.0	4	1	4	-13.4897360703813	3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	0								3	Jacksonville, Florida, United States	US	USFL	FL031	30.3322	-81.6556	295003	20250909024500	https://www.yahoo.com/news/articles/convicted-sex-offender-seen-vigilante-021446221.html
1262036088	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	1	1	1	-9.32515337423316	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20250909024500	https://www.yahoo.com/news/articles/trump-says-democrats-blood-hands-000242977.html
1262036089	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	4	1	4	-10.9640831758034	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250909024500	https://www.yahoo.com/news/articles/clinton-man-charged-rape-allegedly-004939743.html
1262036090	20250909	202509	2025	2025.6822	USA	WASHINGTON	USA																		1	174	174	17	4	-5.0	8	1	8	-4.98753117206983	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250909024500	https://www.yahoo.com/news/articles/washington-town-told-evacuate-ahead-020954897.html
1262036091	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	180	180	18	4	-9.0	4	1	4	-0.69025021570319	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250909024500	http://www.redrocknews.com/2025/09/08/emersons-silence-is-not-golden-confronts-domestic-violence/
1262036092	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	180	180	18	4	-9.0	4	1	4	-10.9640831758034	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250909024500	https://www.yahoo.com/news/articles/clinton-man-charged-rape-allegedly-004939743.html
1262036093	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	192	192	19	4	-9.5	4	1	4	1.96078431372549	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250909024500	https://www.yardbarker.com/nascar/articles/chris_gayle_hails_denny_hamlin_for_letting_the_new_crew_chief_come_into_his_own_this_season/s1_17667_42708923
1262036094	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA																		1	195	195	19	4	-10.0	4	1	4	-7.78967867575462	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	0								3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20250909024500	https://www.newsbusters.org/blogs/nb/jorge-bonilla/2025/09/08/nbc-trumpwashes-their-coverage-brutal-charlotte-stabbing
1262036095	20250909	202509	2025	2025.6822	USA	AUSTIN	USA								BUS	COMPANY						BUS			1	020	020	02	1	3.0	10	1	10	0.5524861878453	0								0								0								20250909024500	https://austinmonitor.com/stories/2025/09/undeveloped-milwood-tract-may-see-major-upzoning/
1262036096	20250909	202509	2025	2025.6822	USA	BOSTON	USA								BUS	LANDLORD						BUS			1	020	020	02	1	3.0	3	1	3	-3.03030303030303	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250909024500	https://www.yahoo.com/news/articles/signatures-collected-somerville-rally-possible-020432450.html
1262036097	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	030	030	03	1	4.0	4	1	4	-0.14814814814815	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250909024500	https://www.dealstreetasia.com/stories/spacex-buys-wireless-spectrum-licences-from-echostar-in-17b-deal-455521
1262036098	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								BUS	COMPANIES						BUS			0	130	130	13	3	-4.4	4	1	4	-5.27472527472527	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20250909024500	https://www.zerohedge.com/political/border-czar-says-ice-will-target-more-businesses-after-enforcement-operation-hyundai
1262036099	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								CHRPRO210	LUTHERAN				CHR	PRO				0	017	017	01	1	0.0	2	1	2	2.02103526500309	4	Lutheran Church, West Bank (general), West Bank	WE	WE00	18315	31.7021	35.2204	11319083	4	Lutheran Church, West Bank (general), West Bank	WE	WE00	18315	31.7021	35.2204	11319083	4	Lutheran Church, West Bank (general), West Bank	WE	WE00	18315	31.7021	35.2204	11319083	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262036100	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								CHRPRO210	LUTHERAN				CHR	PRO				0	017	017	01	1	0.0	4	1	4	2.02103526500309	3	Pleasant Valley, Illinois, United States	US	USIL	IL085	42.2259	-90.0271	423072	4	Lutheran Church, West Bank (general), West Bank	WE	WE00	18315	31.7021	35.2204	11319083	4	Lutheran Church, West Bank (general), West Bank	WE	WE00	18315	31.7021	35.2204	11319083	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262036101	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								CHRPRO210	LUTHERAN				CHR	PRO				0	017	017	01	1	0.0	2	1	2	2.02103526500309	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20250909024500	https://www.plaintalk.net/local_news/article_03ddd0f2-e734-455b-be55-9ea589e27814.html
1262036102	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								COP	POLICE						COP			0	010	010	01	1	0.0	4	1	4	-3.19680319680319	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250909024500	https://www.lowellsun.com/2025/09/08/federal-agents-in-lowell-spark-concerns-about-voter-intimidation/
1262036103	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								COP	DEPUTY						COP			1	042	042	04	1	1.9	4	1	4	-6.47482014388489	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250909024500	https://magicvalley.com/news/local/crime-courts/article_2f9af426-2e93-4c53-b301-2f9755b0b45e.html
1262036104	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								COP	DEPUTY						COP			1	0874	087	08	2	10.0	6	1	4	-6.47482014388489	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20250909024500	https://magicvalley.com/news/local/crime-courts/article_2f9af426-2e93-4c53-b301-2f9755b0b45e.html
1262036105	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								COP	PRISON						COP			0	180	180	18	4	-9.0	4	1	4	-10.9640831758034	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250909024500	https://www.yahoo.com/news/articles/clinton-man-charged-rape-allegedly-004939743.html
1262036106	20250909	202509	2025	2025.6822	USA	NEW MEXICO	USA								COP	BORDER PATROL						COP			1	186	186	18	4	-10.0	5	1	5	-11.0091743119266	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250909024500	https://kvia.com/news/border/2025/09/08/federal-agencies-arrest-35-migrants-smugglers-in-human-smuggling-scheme/
1262036107	20250909	202509	2025	2025.6822	USA	SAN DIEGO	USA								COP	PRISON						COP			1	190	190	19	4	-10.0	2	1	2	-7.41811175337187	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250909024500	https://www.sandiegouniontribune.com/2025/09/08/reckless-and-inhumane-family-blames-jail-officials-for-mans-death-after-cell-beating/
1262036108	20250909	202509	2025	2025.6822	USA	OREGON	USA								CRM	CRIMINAL						CRM			1	015	015	01	1	0.0	4	1	4	-9.76058931860039	3	Clackamas County, Oregon, United States	US	USOR	OR005	45.2496	-122.168	1155127	3	Clackamas County Circuit Court, Oregon, United States	US	USOR		45.3588	-122.607	2699245	3	Clackamas County Circuit Court, Oregon, United States	US	USOR		45.3588	-122.607	2699245	20250909024500	https://www.kxl.com/oregon-city-parents-sentenced-for-withholding-medical-care-from-newborn-son/
1262036109	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	112	112	11	3	-2.0	3	1	3	-7.78967867575462	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	3	Charlotte, North Carolina, United States	US	USNC	NC119	35.2271	-80.8431	1019610	20250909024500	https://www.newsbusters.org/blogs/nb/jorge-bonilla/2025/09/08/nbc-trumpwashes-their-coverage-brutal-charlotte-stabbing
1262036110	20250909	202509	2025	2025.6822	USA	CALIFORNIA	USA								CVL	POPULATION						CVL			0	010	010	01	1	0.0	3	1	3	0.0654022236756	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250909024500	https://santamariatimes.com/news/calmatters/california-changed-the-way-it-teaches-science-but-test-scores-remain-low/article_9d08e6e8-a7ad-5083-b4e0-22437edcbfb6.html
1262036111	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								CVL	VOTER						CVL			1	012	012	01	1	-0.4	4	1	4	-3.19680319680319	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20250909024500	https://www.lowellsun.com/2025/09/08/federal-agents-in-lowell-spark-concerns-about-voter-intimidation/
1262036112	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								CVL	PROPERTY OWNER						CVL			1	020	020	02	1	3.0	2	1	2	-5.26315789473684	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250909024500	https://www.yahoo.com/news/articles/substandard-rental-conditions-draw-federal-015642438.html
1262036113	20250909	202509	2025	2025.6822	USA	UNITED STATES	USA								CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	8	1	8	3.28358208955224	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20250909024500	https://thecitizen.com/2025/09/08/peachtree-city-to-hold-annual-9-11-memorial-walk-on-september-11-2025/
1262036114	20250909	202509	2025	2025.6822	USA	MASSACHUSETTS	USA								CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	10	1	10	3.01724137931035	0								0								0								20250909024500	https://itemlive.com/2025/09/08/nahant-to-hold-lynnway-project-forum/
