1263999631	20240919	202409	2024	2024.7096	MIL	LIEUTENANT GENERAL						MIL			RUS	RUSSIA	RUS								0	190	190	19	4	-10.0	2	1	2	-8.72340425531915	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	4	Saint Petersburg, Sankt-Peterburg, Russia	RS	RS66	25095	59.8944	30.2642	-2996338	20250919061500	https://www.independent.ie/world-news/europe/babushka-bomber-caught-after-assassination-plot-on-head-of-russian-defence-business/a91213973.html
1264000729	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								CRM	GANG						CRM			0	193	193	19	4	-10.0	4	1	4	-6.4	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250919061500	https://www.foxnews.com/media/colbert-laments-tonight-we-all-jimmy-kimmel-outgoing-cbs-host-pays-tribute-fallen-abc-colleague
1264000730	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	4	1	4	-0.0769822940723697	3	Pittsburgh, Pennsylvania, United States	US	USPA	PA003	40.4406	-79.9959	1213644	3	Pittsburgh, Pennsylvania, United States	US	USPA	PA003	40.4406	-79.9959	1213644	3	Pittsburgh, Pennsylvania, United States	US	USPA	PA003	40.4406	-79.9959	1213644	20250919061500	https://www.lockhaven.com/news/local-news/2025/09/local-legislators-others-react-to-sci-rockview-recommendation/
1264000731	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								CVL	RESIDENTS						CVL			1	130	130	13	3	-4.4	4	1	4	-0.0769822940723697	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250919061500	https://www.lockhaven.com/news/local-news/2025/09/local-legislators-others-react-to-sci-rockview-recommendation/
1264000732	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								ELI	FIRST LADY						ELI			1	042	042	04	1	1.9	4	1	4	-1.40056022408963	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250919061500	https://www.thedailybeast.com/donald-trumps-cankles-on-full-display-in-white-house-return/
1264000733	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								FRA	FRANCE	FRA								0	052	052	05	1	3.5	2	1	2	-3.92275196137598	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250919061500	https://www.independent.ie/world-news/europe/explainer-why-is-brigitte-macron-providing-a-us-court-with-proof-she-was-born-female/a491613768.html
1264000734	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								FRA	FRANCE	FRA								1	192	192	19	4	-9.5	2	1	2	-0.24630541871921	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250919061500	https://www.kalb.com/2025/09/19/flu-season-arrives-cenla-doctors-urge-vaccinations-good-habits/
1264000735	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								GBR	LONDON	GBR								1	042	042	04	1	1.9	2	1	2	-1.3215859030837	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250919061500	https://www.film-news.co.uk/news/UK/121119/Austin-Butler-buys-Brad-Pitt-s-LA-home-for-5-2-million
1264000736	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								GBR	LONDON	GBR								1	042	042	04	1	1.9	2	1	2	-1.3215859030837	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250919061500	https://www.film-news.co.uk/news/UK/121119/Austin-Butler-buys-Brad-Pitt-s-LA-home-for-5-2-million
1264000737	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	-1.40056022408963	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20250919061500	https://www.thedailybeast.com/donald-trumps-cankles-on-full-display-in-white-house-return/
1264000738	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								GOV	KING						GOV			1	040	040	04	1	1.0	2	1	2	-1.40056022408963	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250919061500	https://www.thedailybeast.com/donald-trumps-cankles-on-full-display-in-white-house-return/
1264000739	20250919	202509	2025	2025.7096	USA	THE US	USA								ISR	ISRAEL	ISR								0	054	054	05	1	6.0	4	1	4	-2.52960172228202	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919061500	https://economictimes.indiatimes.com/news/international/world-news/abraham-accords-at-five-a-reality-check/articleshow/123989399.cms
1264000740	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								KEN	KENYA	KEN								0	051	051	05	1	3.4	2	1	2	3.92749244712991	1	United States	US	US		39.828175	-98.5795	US	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250919061500	https://www.mod.go.ke/news/meeting-between-ussoc-a-goc-centcom/
1264000741	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								KENMIL	KENYA	KEN					MIL			0	051	051	05	1	3.4	2	1	2	3.92749244712991	1	United States	US	US		39.828175	-98.5795	US	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20250919061500	https://www.mod.go.ke/news/meeting-between-ussoc-a-goc-centcom/
1264000742	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								LAB	STAFF MEMBER						LAB			1	010	010	01	1	0.0	4	1	4	2.9940119760479	3	Clinton County, Pennsylvania, United States	US	USPA	PA035	41.3753	-77.875	1214721	3	Clinton County, Pennsylvania, United States	US	USPA		41.3753	-77.875	1214721	3	Clinton County, Pennsylvania, United States	US	USPA		41.3753	-77.875	1214721	20250919061500	https://www.lockhaven.com/news/local-news/2025/09/economic-opportunity-destination-ccep-welcomes-new-leadership-fitzgerald-shares-vision-for-organization-at-annual-meeting/
1264000743	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								LAB	STAFF MEMBER						LAB			1	051	051	05	1	3.4	4	1	4	2.9940119760479	3	Clinton County, Pennsylvania, United States	US	USPA	PA035	41.3753	-77.875	1214721	3	Clinton County, Pennsylvania, United States	US	USPA		41.3753	-77.875	1214721	3	Clinton County, Pennsylvania, United States	US	USPA		41.3753	-77.875	1214721	20250919061500	https://www.lockhaven.com/news/local-news/2025/09/economic-opportunity-destination-ccep-welcomes-new-leadership-fitzgerald-shares-vision-for-organization-at-annual-meeting/
1264000744	20250919	202509	2025	2025.7096	USA	TEXAS	USA								LAB	WORKER						LAB			1	110	110	11	3	-2.0	7	1	7	-2.19298245614035	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919061500	https://news4sanantonio.com/news/local/experts-urge-caution-as-political-posts-lead-to-job-losses-in-texas-at-will-workplaces-charlie-kirk-facebook-twitter-instagram-discord-republican-democrat
1264000745	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MED	MEDIA						MED			0	010	010	01	1	0.0	1	1	1	-2.5693730729702	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250919061500	https://www.boston.com/news/local-news/2025/09/18/charlie-kirk-vigil-draws-thousands-to-boston-common-ends-suddenly-due-to-safety-concerns-organizer-says/
1264000746	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MED	MEDIA						MED			0	010	010	01	1	0.0	1	1	1	-2.5693730729702	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250919061500	https://www.boston.com/news/local-news/2025/09/18/charlie-kirk-vigil-draws-thousands-to-boston-common-ends-suddenly-due-to-safety-concerns-organizer-says/
1264000747	20250919	202509	2025	2025.7096	USA	TEXAS	USA								MED	MEDIA						MED			1	111	111	11	3	-2.0	3	1	3	-2.19298245614035	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	San Marcos, Texas, United States	US	USTX		29.8833	-97.9414	1375971	3	San Marcos, Texas, United States	US	USTX		29.8833	-97.9414	1375971	20250919061500	https://news4sanantonio.com/news/local/experts-urge-caution-as-political-posts-lead-to-job-losses-in-texas-at-will-workplaces-charlie-kirk-facebook-twitter-instagram-discord-republican-democrat
1264000748	20250919	202509	2025	2025.7096	USA	TEXAS	USA								MED	MEDIA						MED			1	111	111	11	3	-2.0	7	1	7	-2.19298245614035	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250919061500	https://news4sanantonio.com/news/local/experts-urge-caution-as-political-posts-lead-to-job-losses-in-texas-at-will-workplaces-charlie-kirk-facebook-twitter-instagram-discord-republican-democrat
1264000749	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MEDBUS	MEDIA						MED	BUS		1	043	043	04	1	2.8	4	1	4	-1.81347150259068	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250919061500	https://www.perthnow.com.au/news/world/jimmy-kimmel-live-stephen-colbert-seth-meyers-jon-stewart-speak-out-after-abc-pull-show-off-air-c-20075125
1264000750	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	042	042	04	1	1.9	2	1	2	-1.3215859030837	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250919061500	https://www.film-news.co.uk/news/UK/121119/Austin-Butler-buys-Brad-Pitt-s-LA-home-for-5-2-million
1264000751	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	042	042	04	1	1.9	2	1	2	-1.3215859030837	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	1	Mexico	MX	MX		23	-102	MX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250919061500	https://www.film-news.co.uk/news/UK/121119/Austin-Butler-buys-Brad-Pitt-s-LA-home-for-5-2-million
1264000752	20250919	202509	2025	2025.7096	USA	THE US	USA								MNCUSABUS	AEROVIRONMENT	USA					MNC	BUS		1	057	057	05	1	8.0	10	1	10	3.06122448979592	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20250919061500	https://www.janes.com/osint-insights/defence-news/air/tadte-2025-aerovironment-ncsist-sign-mou-to-strengthen-taiwans-unmanned-ecosystem
1264000753	20250919	202509	2025	2025.7096	USA	BOSTON	USA								OPP	ACTIVIST						OPP			1	017	017	01	1	0.0	8	1	8	-2.5693730729702	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250919061500	https://www.boston.com/news/local-news/2025/09/18/charlie-kirk-vigil-draws-thousands-to-boston-common-ends-suddenly-due-to-safety-concerns-organizer-says/
1264000754	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								OPP	ACTIVIST						OPP			0	051	051	05	1	3.4	2	1	2	-2.5693730729702	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250919061500	https://www.boston.com/news/local-news/2025/09/18/charlie-kirk-vigil-draws-thousands-to-boston-common-ends-suddenly-due-to-safety-concerns-organizer-says/
1264000755	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								OPP	ACTIVIST						OPP			1	173	173	17	4	-5.0	4	1	4	-3.38541666666666	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250919061500	https://bleedingcool.com/tv/the-daily-show-jon-stewart-responds-to-abc-suspending-jimmy-kimmel/
1264000756	20250919	202509	2025	2025.7096	USA	THE US	USA								PAK	PAKISTAN	PAK								0	120	120	12	3	-4.0	2	1	2	-2.27272727272727	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20250919061500	https://www.newslaundry.com/2025/09/19/beyond-brotherhood-why-the-new-saudi-pakistan-pact-matters
1264000757	20250919	202509	2025	2025.7096	USA	THE US	USA								PAK	PAKISTAN	PAK								0	120	120	12	3	-4.0	4	1	4	-2.27272727272727	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20250919061500	https://www.newslaundry.com/2025/09/19/beyond-brotherhood-why-the-new-saudi-pakistan-pact-matters
1264000758	20250919	202509	2025	2025.7096	USA	THE US	USA								PAK	PAKISTAN	PAK								0	120	120	12	3	-4.0	2	1	2	-2.27272727272727	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20250919061500	https://www.newslaundry.com/2025/09/19/beyond-brotherhood-why-the-new-saudi-pakistan-pact-matters
1264000759	20250919	202509	2025	2025.7096	USA	THE US	USA								PAK	PAKISTAN	PAK								0	120	120	12	3	-4.0	2	1	2	-2.27272727272727	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250919061500	https://www.newslaundry.com/2025/09/19/beyond-brotherhood-why-the-new-saudi-pakistan-pact-matters
1264000760	20250919	202509	2025	2025.7096	USA	THE US	USA								PSE	PALESTINIAN	PSE								0	054	054	05	1	6.0	6	1	6	-2.52960172228202	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250919061500	https://economictimes.indiatimes.com/news/international/world-news/abraham-accords-at-five-a-reality-check/articleshow/123989399.cms
1264000761	20250919	202509	2025	2025.7096	USA	WASHINGTON	USA								RUS	RUSSIAN	RUS								1	061	061	06	2	6.4	2	1	2	-5.56586270871985	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919061500	https://www.bangkokpost.com/business/general/3106238/wars-and-geopolitical-tensions-drive-global-oil-prices-higher
1264000762	20250919	202509	2025	2025.7096	USA	WASHINGTON	USA								RUS	RUSSIAN	RUS								1	061	061	06	2	6.4	2	1	2	-5.56586270871985	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250919061500	https://www.bangkokpost.com/business/general/3106238/wars-and-geopolitical-tensions-drive-global-oil-prices-higher
1264000763	20250919	202509	2025	2025.7096	USA	WASHINGTON	USA								RUS	RUSSIAN	RUS								1	061	061	06	2	6.4	6	1	6	-5.56586270871985	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Druzhba, Vologodskaya Oblast', Russia	RS	RS85	25114	59.8333	35.7667	-2903501	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250919061500	https://www.bangkokpost.com/business/general/3106238/wars-and-geopolitical-tensions-drive-global-oil-prices-higher
1264000764	20250919	202509	2025	2025.7096	USA	UNITED STATES	USA								SPY	INTELLIGENCE						SPY			1	010	010	01	1	0.0	4	1	4	0.63795853269538	3	Menlo Park, California, United States	US	USCA	CA081	37.4538	-122.182	1659108	3	Menlo Park, California, United States	US	USCA		37.4538	-122.182	1659108	3	Menlo Park, California, United States	US	USCA		37.4538	-122.182	1659108	20250919061500	https://www.thehindu.com/sci-tech/technology/metas-smart-glass-launch-sees-glitches-during-product-demos/article70068522.ece
1264000765	20250919	202509	2025	2025.7096	USA	OKLAHOMA CITY	USA								UAF	TERRORIST						UAF			0	194	194	19	4	-10.0	5	1	5	-11.0370370370371	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250919061500	https://themoderatevoice.com/right-wing-extremist-violence-is-more-frequent-and-more-deadly-than-left-wing-violence-what-the-data-shows/
1264000766	20250919	202509	2025	2025.7096	USA	BOSTON	USA								USACOP	UNITED STATES	USA					COP			0	010	010	01	1	0.0	4	1	4	-2.5693730729702	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250919061500	https://www.boston.com/news/local-news/2025/09/18/charlie-kirk-vigil-draws-thousands-to-boston-common-ends-suddenly-due-to-safety-concerns-organizer-says/
1264000767	20250919	202509	2025	2025.7096	USA	BOSTON	USA								USACOP	BOSTON	USA					COP			0	020	020	02	1	3.0	3	1	3	-2.5693730729702	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250919061500	https://www.boston.com/news/local-news/2025/09/18/charlie-kirk-vigil-draws-thousands-to-boston-common-ends-suddenly-due-to-safety-concerns-organizer-says/
